epoch,step,train_loss,train_accuracy,test_loss,test_accuracy,runtime_seconds
613,2452,0.346426784992218,0.888671875,0.7403925359249115,0.762,65.34263120900141
614,2456,0.33294248580932617,0.89453125,0.74803826212883,0.759,65.44411320897052
615,2460,0.6993902325630188,0.751953125,1.1315211653709412,0.653,65.55049083399354
616,2464,0.7727118134498596,0.736328125,1.2976208925247192,0.62,65.65506849996746
617,2468,0.3563753068447113,0.89453125,0.7592364549636841,0.745,65.75690245896112
618,2472,0.3361894488334656,0.90234375,0.7379516661167145,0.752,65.85783445899142
619,2476,0.3361562192440033,0.90234375,0.7293067276477814,0.761,65.95847783400677
620,2480,0.33311963081359863,0.904296875,0.7392813563346863,0.762,66.06082079198677
621,2484,0.32404112815856934,0.90234375,0.7342987954616547,0.761,66.16328712500399
622,2488,0.32360345125198364,0.90625,0.7202326357364655,0.774,66.26531254197471
623,2492,0.3275564908981323,0.8984375,0.7596457898616791,0.756,66.36521470901789
624,2496,0.31620487570762634,0.908203125,0.7226539254188538,0.769,66.46569124999223
625,2500,0.36130064725875854,0.87109375,0.798566997051239,0.75,66.56627470901003
626,2504,0.32155802845954895,0.8984375,0.7210832834243774,0.766,66.66571754199686
627,2508,0.3480524718761444,0.890625,0.7786855697631836,0.737,66.76448604196776
628,2512,0.32217708230018616,0.904296875,0.7002280056476593,0.777,66.8638038340141
629,2516,0.3245992362499237,0.896484375,0.7709576487541199,0.763,66.96496629196918
630,2520,0.458574116230011,0.84765625,0.8711591064929962,0.74,67.06745608401252
631,2524,0.3295685052871704,0.904296875,0.714038223028183,0.776,67.16842691699276
632,2528,0.39167314767837524,0.875,0.8607426881790161,0.721,67.26927241700469
633,2532,0.3086816966533661,0.91015625,0.7267291247844696,0.763,67.37109604198486
634,2536,0.30772677063941956,0.91796875,0.7170723676681519,0.769,67.47353804198792
635,2540,0.32334399223327637,0.892578125,0.8125580549240112,0.753,67.57886362500722
636,2544,0.41416093707084656,0.861328125,0.959695041179657,0.708,67.68039087497164
637,2548,0.8592330813407898,0.701171875,1.4990861415863037,0.591,67.78177499998128
638,2552,3.608292579650879,0.412109375,4.0760849714279175,0.352,67.88266162498621
639,2556,0.39616474509239197,0.900390625,0.7778389751911163,0.756,67.98364066699287
640,2560,0.35785210132598877,0.892578125,0.7338464260101318,0.764,68.08466641698033
641,2564,0.359744131565094,0.8984375,0.7571487426757812,0.755,68.18499987496762
642,2568,0.3386181890964508,0.89453125,0.727268636226654,0.764,68.28638837498147
643,2572,0.33092522621154785,0.90625,0.7294210195541382,0.76,68.38781487499364
644,2576,0.31633666157722473,0.919921875,0.7008241415023804,0.777,68.4889526249608
645,2580,0.31993216276168823,0.912109375,0.7156720161437988,0.769,68.59004924999317
646,2584,0.30425626039505005,0.92578125,0.7138387858867645,0.771,68.6913989589666
647,2588,0.3035299479961395,0.91796875,0.7131846249103546,0.767,68.79242712497944
648,2592,0.3067389726638794,0.9140625,0.7057014107704163,0.773,68.89269966696156
649,2596,0.3020850121974945,0.91015625,0.723238468170166,0.774,68.99370587500744
650,2600,0.2827737331390381,0.92578125,0.677488386631012,0.782,69.09639970900025
651,2604,0.28562048077583313,0.921875,0.7212474048137665,0.769,69.19714599999133
652,2608,0.28279975056648254,0.921875,0.6981452107429504,0.769,69.29779891698854
653,2612,0.2763608694076538,0.919921875,0.6869547963142395,0.783,69.39814687496983
654,2616,0.2740098237991333,0.923828125,0.7094601392745972,0.772,69.4986763339839
655,2620,0.3072524666786194,0.90625,0.7867069244384766,0.75,69.59959616698325
656,2624,0.2897391617298126,0.919921875,0.6904899477958679,0.788,69.69965970900375
657,2628,0.2793315052986145,0.91796875,0.7066316306591034,0.787,69.7992953750072
658,2632,0.2987059950828552,0.904296875,0.7277269065380096,0.765,69.89999666699441
659,2636,0.2600288689136505,0.9375,0.6977557837963104,0.78,70.00165870896308
660,2640,0.276718407869339,0.921875,0.744379311800003,0.769,70.10349391697673
661,2644,0.25970566272735596,0.93359375,0.6821776330471039,0.792,70.20482599997194
662,2648,0.37916699051856995,0.86328125,0.9554378092288971,0.713,70.30587195896078
663,2652,0.26114311814308167,0.923828125,0.703140139579773,0.775,70.40623095899355
664,2656,0.2485559731721878,0.931640625,0.6739510893821716,0.792,70.50850745901698
665,2660,0.2507370114326477,0.923828125,0.6681037843227386,0.795,70.61218220897717
666,2664,0.24638603627681732,0.923828125,0.685019314289093,0.785,70.7155736249988
667,2668,0.2476484328508377,0.931640625,0.6577017903327942,0.786,70.81799383397447
668,2672,0.28194862604141235,0.91796875,0.7566103637218475,0.77,70.92125541699352
669,2676,0.2369265854358673,0.93359375,0.6822051405906677,0.782,71.02482029196108
670,2680,0.23348064720630646,0.939453125,0.6906557381153107,0.781,71.12726237496827
671,2684,0.238507941365242,0.931640625,0.6524008810520172,0.79,71.22988800000167
672,2688,0.2870144546031952,0.900390625,0.6817809343338013,0.8,71.33295924996492
673,2692,0.23621858656406403,0.92578125,0.6867284178733826,0.785,71.4340716250008
674,2696,0.2307741641998291,0.927734375,0.6436047554016113,0.804,71.53461049997713
675,2700,0.24018847942352295,0.92578125,0.6501266956329346,0.808,71.63591933401767
676,2704,0.26970648765563965,0.919921875,0.7763386070728302,0.765,71.73649908398511
677,2708,0.2643182575702667,0.91796875,0.7885960638523102,0.767,71.84007366700098
678,2712,0.30631232261657715,0.884765625,0.8761235475540161,0.758,71.94333062501391
679,2716,0.24615125358104706,0.92578125,0.7298943102359772,0.782,72.0437767090043
680,2720,0.2157514989376068,0.93359375,0.6531819999217987,0.796,72.14473304199055
681,2724,0.2392655611038208,0.9296875,0.6614545285701752,0.795,72.24606595898513
682,2728,0.21466921269893646,0.9375,0.6562291979789734,0.803,72.34612800000468
683,2732,0.2433428019285202,0.93359375,0.7417517304420471,0.772,72.45011045900173
684,2736,0.21174292266368866,0.9375,0.6851348578929901,0.786,72.55263454199303
685,2740,0.532182514667511,0.802734375,1.226100206375122,0.659,72.65385075000813
686,2744,1.068552017211914,0.65234375,1.9068474173545837,0.538,72.75507962499978
687,2748,0.7110745310783386,0.7421875,1.1873577237129211,0.65,72.86080970900366
688,2752,0.2905814051628113,0.923828125,0.686094343662262,0.781,72.96432104200358
689,2756,0.26793918013572693,0.923828125,0.6856025457382202,0.779,73.0677218339988
690,2760,0.2513774335384369,0.92578125,0.65599125623703,0.795,73.16853695898317
691,2764,0.24263611435890198,0.927734375,0.6555310785770416,0.791,73.2720231669955
692,2768,0.25826990604400635,0.935546875,0.7064810991287231,0.782,73.37432366696885
693,2772,0.2358134537935257,0.931640625,0.6836821734905243,0.785,73.47517687501386
694,2776,0.2407742440700531,0.923828125,0.7019403874874115,0.777,73.57781849999446
695,2780,0.24006380140781403,0.939453125,0.6914227902889252,0.792,73.68139258399606
696,2784,0.21952711045742035,0.9296875,0.6464239954948425,0.802,73.7824282089714
697,2788,0.22201456129550934,0.939453125,0.6552804112434387,0.795,73.88444758398691
698,2792,0.21784739196300507,0.9375,0.6526736319065094,0.798,73.98593429196626
699,2796,0.21477670967578888,0.93359375,0.6476477980613708,0.804,74.08674679201795
700,2800,0.2116250991821289,0.943359375,0.6584702432155609,0.789,74.18894383398583
701,2804,0.20894357562065125,0.943359375,0.6371602714061737,0.806,74.29203766700812
702,2808,0.21164092421531677,0.943359375,0.682159811258316,0.803,74.3934199999785
703,2812,0.22555480897426605,0.927734375,0.7168897390365601,0.784,74.49434341699816
704,2816,0.20111843943595886,0.94140625,0.6521367728710175,0.797,74.59843554196414
705,2820,0.209324911236763,0.9296875,0.6488949358463287,0.804,74.69921183399856
706,2824,0.20460176467895508,0.94140625,0.6186733245849609,0.81,74.80291829199996
707,2828,0.20190848410129547,0.9375,0.6204966306686401,0.815,74.90427445899695
708,2832,0.19038468599319458,0.951171875,0.6533741354942322,0.801,75.00588341697585
709,2836,0.2030111849308014,0.94140625,0.6578837335109711,0.802,75.1091046250076
710,2840,0.1893349140882492,0.943359375,0.6209104359149933,0.811,75.21334433398442
711,2844,0.1897747665643692,0.943359375,0.6701818406581879,0.799,75.31596824998269
712,2848,0.2158578485250473,0.921875,0.7043375074863434,0.788,75.41730337496847
713,2852,0.18250636756420135,0.951171875,0.6537875533103943,0.797,75.51855233398965
714,2856,0.18534407019615173,0.947265625,0.6231228411197662,0.814,75.6212091249763
715,2860,0.20358231663703918,0.9453125,0.7315760850906372,0.793,75.7224901249865
716,2864,0.20772680640220642,0.923828125,0.7506508529186249,0.783,75.82621816697065
717,2868,0.18153202533721924,0.947265625,0.6374141871929169,0.808,75.92703537497437
718,2872,0.19413483142852783,0.939453125,0.6352455317974091,0.813,76.03142974997172
719,2876,0.17393167316913605,0.953125,0.6360288858413696,0.808,76.13378049997846
720,2880,0.17722328007221222,0.94140625,0.6407107710838318,0.809,76.23537308396772
721,2884,0.1922428011894226,0.953125,0.7063384056091309,0.795,76.33791358396411
722,2888,0.16744796931743622,0.953125,0.6205030381679535,0.809,76.44002516701585
723,2892,0.47381651401519775,0.822265625,1.2090153098106384,0.696,76.54184049996547
724,2896,4.033328056335449,0.3515625,4.545598983764648,0.331,76.6425447500078
725,2900,0.8115306496620178,0.828125,1.2147294282913208,0.704,76.74610470898915
726,2904,0.3663704991340637,0.8984375,0.7801404893398285,0.76,76.84890545898816
727,2908,0.2856334447860718,0.923828125,0.6877362728118896,0.788,76.95004987501306
728,2912,0.2579384446144104,0.935546875,0.6487633585929871,0.803,77.05443224997725
729,2916,0.24531030654907227,0.931640625,0.6441004872322083,0.808,77.15542866697069
730,2920,0.23519130051136017,0.943359375,0.6411198079586029,0.802,77.25674333400093
731,2924,0.22912612557411194,0.943359375,0.647776335477829,0.799,77.35831808397779
732,2928,0.2218785583972931,0.947265625,0.62690070271492,0.798,77.4614676249912
733,2932,0.21986639499664307,0.951171875,0.6469957530498505,0.8,77.5641089999699
734,2936,0.2086755484342575,0.9453125,0.6252379715442657,0.809,77.66765299998224
735,2940,0.20782127976417542,0.943359375,0.620689183473587,0.812,77.76911716698669
736,2944,0.20191296935081482,0.94140625,0.6332333981990814,0.804,77.86976575001609
737,2948,0.19734737277030945,0.9453125,0.6309596300125122,0.807,77.97174504201394
738,2952,0.1972711980342865,0.953125,0.6417957544326782,0.801,78.07735604199115
739,2956,0.19185546040534973,0.9375,0.6500310301780701,0.807,78.1791409169673
740,2960,0.19142596423625946,0.939453125,0.6553491353988647,0.801,78.28291858400917
741,2964,0.20105387270450592,0.93359375,0.6660604178905487,0.797,78.38676016696263
742,2968,0.1828603744506836,0.943359375,0.6327182948589325,0.807,78.48962358396966
743,2972,0.17946024239063263,0.943359375,0.6096305549144745,0.809,78.59334016696084
744,2976,0.18301351368427277,0.939453125,0.6670354604721069,0.802,78.69482987496303
745,2980,0.1754256933927536,0.951171875,0.6100858747959137,0.811,78.79726670897799
746,2984,0.1683703362941742,0.953125,0.6314201951026917,0.814,78.89749370899517
747,2988,0.17024120688438416,0.94921875,0.634608119726181,0.803,79.00047349999659
748,2992,0.1694944202899933,0.953125,0.6131808459758759,0.81,79.10114620899549
749,2996,0.17104923725128174,0.947265625,0.649576336145401,0.805,79.20331758400425
750,3000,0.16548967361450195,0.95703125,0.6212353408336639,0.811,79.30434591701487
751,3004,0.17279532551765442,0.955078125,0.6226085722446442,0.821,79.40649608400417
752,3008,0.1645050048828125,0.958984375,0.6597141325473785,0.811,79.5081382089993
753,3012,0.16287623345851898,0.95703125,0.6823430359363556,0.806,79.61063387501054
754,3016,0.15674574673175812,0.955078125,0.6571196913719177,0.808,79.71348008397035
755,3020,0.16160109639167786,0.958984375,0.619808703660965,0.816,79.81351787497988
756,3024,0.15294185280799866,0.95703125,0.619604229927063,0.811,79.91458333400078
757,3028,0.17051345109939575,0.953125,0.7013052999973297,0.793,80.01662416697945
758,3032,0.15021277964115143,0.958984375,0.6338775157928467,0.808,80.11750637501245
759,3036,0.1519971340894699,0.958984375,0.6528262794017792,0.807,80.22099658398656
760,3040,0.14440126717090607,0.96484375,0.6215973198413849,0.812,80.32217487500748
761,3044,0.13960877060890198,0.96484375,0.6288987994194031,0.815,80.43058587500127
762,3048,0.1547757387161255,0.95703125,0.6369154751300812,0.82,80.56933391699567
763,3052,0.14425161480903625,0.962890625,0.6593170762062073,0.802,80.67005808401154
764,3056,0.13546974956989288,0.96484375,0.6124824583530426,0.821,80.77401279198239
765,3060,0.14012771844863892,0.966796875,0.6647172570228577,0.813,80.87643995898543
766,3064,0.13974592089653015,0.9609375,0.6448324620723724,0.815,80.97790108399931
767,3068,0.13983315229415894,0.9609375,0.643828809261322,0.808,81.07867862499552
768,3072,0.13885043561458588,0.9609375,0.6468525528907776,0.813,81.17957033397397
769,3076,0.1387026309967041,0.966796875,0.6654918193817139,0.806,81.28207620896865
770,3080,0.13275356590747833,0.966796875,0.634032130241394,0.81,81.38477770896861
771,3084,0.13888047635555267,0.9609375,0.6342091262340546,0.817,81.48657054197975
772,3088,0.13813859224319458,0.962890625,0.6847925186157227,0.807,81.58751808397938
773,3092,0.12870419025421143,0.958984375,0.6193703413009644,0.818,81.69030983396806
774,3096,0.12282843887805939,0.9609375,0.619613379240036,0.818,81.7920850419905
775,3100,0.13366550207138062,0.966796875,0.6664910912513733,0.81,81.89500345900888
776,3104,0.14254365861415863,0.95703125,0.6656093001365662,0.805,81.99898437497905
777,3108,0.13454361259937286,0.958984375,0.6180099546909332,0.829,82.10053212498315
778,3112,0.14823977649211884,0.955078125,0.7197378575801849,0.789,82.20154999999795
779,3116,0.13089397549629211,0.958984375,0.6597361862659454,0.806,82.30404770898167
780,3120,0.1250848025083542,0.966796875,0.651235044002533,0.816,82.40525829198305
781,3124,0.12385854870080948,0.97265625,0.6383849680423737,0.818,82.50574158399832
782,3128,0.12221750617027283,0.970703125,0.6235702931880951,0.83,82.60850633401424
783,3132,0.11552748084068298,0.96875,0.6181673109531403,0.821,82.71269408398075
784,3136,0.1368357390165329,0.958984375,0.6625564098358154,0.803,82.8146715000039
785,3140,0.13154104351997375,0.9609375,0.6529414653778076,0.808,82.9157372089685
786,3144,0.1359870582818985,0.96484375,0.7155174314975739,0.809,83.01749125000788
787,3148,0.12567615509033203,0.96484375,0.6920635998249054,0.802,83.11902516696136
788,3152,0.13294851779937744,0.95703125,0.7213132679462433,0.803,83.22089850000339
789,3156,0.11705119162797928,0.96875,0.640865296125412,0.817,83.32422508398304
790,3160,0.12107135355472565,0.96484375,0.6413312554359436,0.814,83.42716679198202
791,3164,0.1105203628540039,0.962890625,0.6147565245628357,0.83,83.52967641700525
792,3168,0.12436062097549438,0.9609375,0.6377116441726685,0.824,83.63254870899254
793,3172,0.12390494346618652,0.962890625,0.6191340088844299,0.83,83.73541016696254
794,3176,0.12167182564735413,0.966796875,0.6448281109333038,0.811,83.83885204198305
795,3180,0.12529607117176056,0.96484375,0.6907542943954468,0.806,83.94181529199705
796,3184,0.10888776928186417,0.970703125,0.632525771856308,0.82,84.04476083396003
797,3188,0.10238204896450043,0.966796875,0.6177435219287872,0.82,84.14842954196502
798,3192,0.1053631380200386,0.970703125,0.632623553276062,0.82,84.25108620896935
799,3196,0.1072763204574585,0.97265625,0.6695803105831146,0.815,84.35371033399133
800,3200,0.10547906160354614,0.970703125,0.6208831369876862,0.833,84.45544649998192
801,3204,0.11124210059642792,0.96484375,0.6663213074207306,0.819,84.56022708397359
802,3208,0.10334455221891403,0.970703125,0.6376718282699585,0.818,84.66212120896671
803,3212,0.11063147336244583,0.966796875,0.6294475495815277,0.828,84.7655468750163
804,3216,0.11351586878299713,0.96484375,0.6446877419948578,0.824,84.86673508398235
805,3220,0.3337734043598175,0.86328125,0.932057112455368,0.753,84.97156987496419
806,3224,1.8362020254135132,0.638671875,2.6072906255722046,0.552,85.0734177089762
807,3228,0.4270724356174469,0.837890625,1.045769989490509,0.697,85.17870241700439
808,3232,0.1652194708585739,0.95703125,0.6385873854160309,0.816,85.27993870899081
809,3236,0.141582190990448,0.966796875,0.6268245577812195,0.82,85.38415904197609
810,3240,0.1373923271894455,0.962890625,0.6174097657203674,0.822,85.49407954199705
811,3244,0.13398894667625427,0.9609375,0.6055944859981537,0.822,85.59663975000149
812,3248,0.13062584400177002,0.9609375,0.6174628436565399,0.825,85.70032383396756
813,3252,0.13456514477729797,0.958984375,0.6331142783164978,0.817,85.80151799996383
814,3256,0.12459594011306763,0.962890625,0.6222902834415436,0.82,85.90230720897671
815,3260,0.12255492061376572,0.966796875,0.6004230082035065,0.828,86.0054752919823
816,3264,0.11903944611549377,0.966796875,0.604874312877655,0.826,86.10631679196376
817,3268,0.1231677457690239,0.966796875,0.6430638432502747,0.814,86.21238174999598
818,3272,0.11878940463066101,0.96875,0.6399287283420563,0.821,86.31414629198844
819,3276,0.11293886601924896,0.970703125,0.6117802262306213,0.828,86.41505204199348
820,3280,0.11154847592115402,0.974609375,0.6320677101612091,0.825,86.51968812500127
821,3284,0.11199159920215607,0.974609375,0.6390001177787781,0.815,86.62294995901175
822,3288,0.10940828919410706,0.96484375,0.6140712797641754,0.824,86.72637483396102
823,3292,0.11708387732505798,0.97265625,0.6348933279514313,0.816,86.82806266698753
824,3296,0.11123517155647278,0.97265625,0.6350859701633453,0.818,86.92922945896862
825,3300,0.11206389963626862,0.97265625,0.6415878236293793,0.822,87.02994754200336
826,3304,0.10229212790727615,0.978515625,0.6268514394760132,0.823,87.13188191701192
827,3308,0.10292215645313263,0.970703125,0.6126502156257629,0.825,87.23307308397489
828,3312,0.09887008368968964,0.978515625,0.6215391755104065,0.83,87.33392712497152
829,3316,0.09829162061214447,0.9765625,0.6138390302658081,0.833,87.43447466701036
830,3320,0.10200615972280502,0.974609375,0.6124452352523804,0.829,87.5357475419878
831,3324,0.09488662332296371,0.9765625,0.6364957094192505,0.823,87.63748174998909
832,3328,0.10086701065301895,0.978515625,0.6292411983013153,0.831,87.73920650000218
833,3332,0.09394275397062302,0.98046875,0.6321039497852325,0.825,87.84076520899544
834,3336,0.10269259661436081,0.974609375,0.6307145059108734,0.836,87.94145599997137
835,3340,0.09963561594486237,0.970703125,0.6148189604282379,0.826,88.04251424997346
836,3344,0.09656180441379547,0.978515625,0.6555328965187073,0.819,88.14450429199496
837,3348,0.0892166867852211,0.982421875,0.6309657990932465,0.827,88.24561991699738
838,3352,0.09335794299840927,0.97265625,0.6659636199474335,0.818,88.34655658400152
839,3356,0.0996590256690979,0.9765625,0.6490146517753601,0.826,88.44743358396227
840,3360,0.08807578682899475,0.974609375,0.634175568819046,0.823,88.54742354201153
841,3364,0.08995754271745682,0.974609375,0.6679368019104004,0.817,88.64806187496288
842,3368,0.08494696766138077,0.984375,0.6435234844684601,0.823,88.74924974999158
843,3372,0.08486399799585342,0.984375,0.6390008330345154,0.823,88.85002358397469
844,3376,0.09121095389127731,0.978515625,0.6533070504665375,0.818,88.94979766698088
845,3380,0.08434319496154785,0.982421875,0.6455795168876648,0.826,89.05021683400264
846,3384,0.10411013662815094,0.962890625,0.695365846157074,0.81,89.15146454196656
847,3388,0.09855084866285324,0.97265625,0.6452340483665466,0.832,89.2519840419991
848,3392,0.07999247312545776,0.984375,0.6473396122455597,0.827,89.35200816701399
849,3396,0.08180956542491913,0.984375,0.6601001024246216,0.819,89.45944791700458
850,3400,0.08305280655622482,0.978515625,0.6904577910900116,0.812,89.5652797499788
851,3404,0.08036113530397415,0.982421875,0.6455073952674866,0.825,89.6696149999625
852,3408,0.0810619443655014,0.98046875,0.6514421999454498,0.831,89.77350679197116
853,3412,0.07808267325162888,0.98046875,0.6270724236965179,0.834,89.87628824997228
854,3416,0.08492366224527359,0.9765625,0.6609103381633759,0.828,89.9794830000028
855,3420,0.07529699802398682,0.98828125,0.6374016404151917,0.83,90.08119624998653
856,3424,0.07491227239370346,0.986328125,0.642194926738739,0.827,90.18353495898191
857,3428,0.08083352446556091,0.98046875,0.6860377788543701,0.814,90.2859269999899
858,3432,0.07780571281909943,0.986328125,0.6547733247280121,0.823,90.38918708398705
859,3436,0.07662428170442581,0.98828125,0.6431059837341309,0.834,90.49048733396921
860,3440,0.08170973509550095,0.974609375,0.6323654055595398,0.835,90.59830604196759
861,3444,0.07950454205274582,0.986328125,0.6931039392948151,0.811,90.70129216701025
862,3448,0.07391206920146942,0.98046875,0.6611959040164948,0.828,90.80498891696334
863,3452,0.07152461260557175,0.984375,0.6725031733512878,0.821,90.90804449998541
864,3456,0.07679334282875061,0.9765625,0.630691409111023,0.837,91.0129569589626
865,3460,0.06854554265737534,0.986328125,0.6514645218849182,0.825,91.11607345897937
866,3464,0.06813815236091614,0.990234375,0.6489465534687042,0.83,91.21778399997856
867,3468,0.07026311755180359,0.990234375,0.662409782409668,0.825,91.32165479200194
868,3472,0.0723012313246727,0.984375,0.6896806359291077,0.815,91.42458795901621
869,3476,0.07381211966276169,0.978515625,0.6425266861915588,0.831,91.52725824998925
870,3480,0.07471241801977158,0.982421875,0.6637066304683685,0.825,91.62879624997731
871,3484,0.06950225681066513,0.9921875,0.6254338026046753,0.84,91.77112608397147
872,3488,0.06516842544078827,0.986328125,0.6420165598392487,0.834,91.8751332089887
873,3492,0.07046101242303848,0.986328125,0.6753561198711395,0.822,91.97726424998837
874,3496,0.0689234510064125,0.982421875,0.6821014583110809,0.822,92.08036808395991
875,3500,0.06610597670078278,0.98046875,0.6457676291465759,0.834,92.18309791700449
876,3504,0.06600379198789597,0.984375,0.6497493088245392,0.831,92.28654304199154
877,3508,0.0646892786026001,0.986328125,0.6430448293685913,0.833,92.38848362496356
878,3512,0.06320406496524811,0.986328125,0.6342605352401733,0.835,92.49130758398678
879,3516,0.06492862105369568,0.986328125,0.6711697578430176,0.828,92.5946948750061
880,3520,0.06265511363744736,0.98828125,0.6643643975257874,0.825,92.69617725000717
881,3524,0.08434470742940903,0.98046875,0.6778212487697601,0.821,92.7968355420162
882,3528,0.06420033425092697,0.990234375,0.6316190958023071,0.838,92.89930845896015
883,3532,0.060782380402088165,0.990234375,0.6439500153064728,0.841,93.00095804198645
884,3536,0.06028437614440918,0.98828125,0.6647475957870483,0.831,93.10188012500294
885,3540,0.06224815174937248,0.9921875,0.6782267391681671,0.824,93.20281479199184
886,3544,0.06125492602586746,0.990234375,0.6685694754123688,0.826,93.30459816701477
887,3548,0.06311847269535065,0.98828125,0.6514515280723572,0.84,93.40634145896183
888,3552,0.059613753110170364,0.990234375,0.6702598035335541,0.827,93.50844224996399
889,3556,0.0665559396147728,0.982421875,0.6823916733264923,0.823,93.61156849999679
890,3560,0.060260966420173645,0.986328125,0.6338032484054565,0.836,93.71536041697254
891,3564,0.060713618993759155,0.986328125,0.6440700590610504,0.832,93.81804558396107
892,3568,0.058968160301446915,0.984375,0.6529864370822906,0.839,93.92184645897942
893,3572,0.058921679854393005,0.990234375,0.6816217303276062,0.817,94.02479937497992
894,3576,0.05631566792726517,0.98828125,0.6656960546970367,0.824,94.12689958396368
895,3580,0.08484964072704315,0.97265625,0.7681086361408234,0.812,94.2291155839921
896,3584,0.0580061636865139,0.98828125,0.6419697105884552,0.835,94.33108783396892
897,3588,0.05520230904221535,0.9921875,0.6438043117523193,0.832,94.43227683397708
898,3592,0.05932732671499252,0.98828125,0.6712500751018524,0.827,94.53468491701642
899,3596,0.05436662212014198,0.98828125,0.6543921828269958,0.829,94.63829212496057
900,3600,0.05410183593630791,0.98828125,0.6534727215766907,0.837,94.74081966700032
901,3604,0.06000251695513725,0.982421875,0.6670348048210144,0.83,94.84175833396148
902,3608,0.05560220405459404,0.998046875,0.6595891714096069,0.822,94.94456845900277
903,3612,0.054025471210479736,0.9921875,0.6367591321468353,0.834,95.04689483396942
904,3616,0.06589199602603912,0.978515625,0.6584618091583252,0.839,95.14797595900018
905,3620,0.05191688984632492,0.990234375,0.6640912890434265,0.825,95.25024949997896
906,3624,0.05823836848139763,0.982421875,0.6638463139533997,0.832,95.35077762498986
907,3628,0.05336957797408104,0.990234375,0.6388844847679138,0.846,95.45311862498056
908,3632,0.05543119087815285,0.994140625,0.6798578202724457,0.823,95.55611399997724
909,3636,0.05322742089629173,0.986328125,0.6623543202877045,0.83,95.65720120898914
910,3640,0.05313802883028984,0.990234375,0.6573506891727448,0.838,95.7601508339867
911,3644,0.07419765740633011,0.9765625,0.6968413591384888,0.831,95.86316470900783
912,3648,0.04921429604291916,0.9921875,0.6492643058300018,0.835,95.96529358398402
913,3652,0.051470089703798294,0.98828125,0.6763899624347687,0.83,96.06764362496324
914,3656,0.05630837753415108,0.986328125,0.6602330505847931,0.838,96.1692882089992
915,3660,0.04721551761031151,0.990234375,0.6525303423404694,0.832,96.27212958398741
916,3664,0.05312488228082657,0.990234375,0.711200624704361,0.822,96.37593462498626
917,3668,0.05324259772896767,0.99609375,0.6562630236148834,0.829,96.47869249997893
918,3672,0.05123908817768097,0.9921875,0.679847776889801,0.827,96.58012774999952
919,3676,0.06951488554477692,0.984375,0.8003765344619751,0.803,96.68148387497058
920,3680,0.04772266373038292,0.99609375,0.6526043117046356,0.841,96.78177245898405
921,3684,0.048521529883146286,0.994140625,0.6481574773788452,0.846,96.88239620899549
922,3688,0.049945004284381866,0.998046875,0.7110718190670013,0.822,96.98525566700846
923,3692,0.04982442781329155,0.99609375,0.674305647611618,0.829,97.08819387498079
924,3696,0.04663550853729248,0.998046875,0.6850646436214447,0.822,97.19043216697173
925,3700,0.04403366893529892,0.99609375,0.6657513380050659,0.833,97.29155462497147
926,3704,0.04432109370827675,0.994140625,0.6949287354946136,0.823,97.39370854198933
927,3708,0.04393983632326126,0.9921875,0.6767297685146332,0.833,97.49670274998061
928,3712,0.06637569516897202,0.984375,0.678886204957962,0.824,97.59690599999158
929,3716,0.04620925337076187,0.994140625,0.6534382104873657,0.839,97.6992409590166
930,3720,0.04616714268922806,0.994140625,0.7151362299919128,0.819,97.80117624998093
931,3724,0.045678555965423584,0.99609375,0.6592647731304169,0.828,97.90299579198472
932,3728,0.048513803631067276,0.98828125,0.6621714532375336,0.833,98.00594558398006
933,3732,0.04210571199655533,0.99609375,0.6764576733112335,0.831,98.10657062497921
934,3736,0.04367433860898018,0.99609375,0.6780405640602112,0.826,98.20915404200787
935,3740,0.04691540077328682,0.98828125,0.6929927468299866,0.83,98.3117142500123
936,3744,0.42320680618286133,0.853515625,1.2501790523529053,0.748,98.41445754200686
937,3748,8.46847152709961,0.314453125,9.558614253997803,0.322,98.51654487499036
938,3752,1.1580700874328613,0.669921875,1.4848853945732117,0.565,98.61720229196362
939,3756,0.6066984534263611,0.818359375,0.9790167510509491,0.687,98.7191618749639
940,3760,0.47055909037590027,0.888671875,0.8684541583061218,0.718,98.82154174998868
941,3764,0.39876943826675415,0.892578125,0.7904660999774933,0.755,98.9281822500052
942,3768,0.3503412902355194,0.919921875,0.7476032674312592,0.77,99.03041520901024
943,3772,0.3194241225719452,0.93359375,0.7183218896389008,0.787,99.13181820895988
944,3776,0.2814389765262604,0.939453125,0.6912359893321991,0.783,99.23331254196819
945,3780,0.2576690912246704,0.9375,0.6686917543411255,0.792,99.3360562499729
946,3784,0.23992416262626648,0.94921875,0.6528955101966858,0.799,99.43881491699722
947,3788,0.22846361994743347,0.951171875,0.6399955153465271,0.805,99.54053649998968
948,3792,0.20825564861297607,0.955078125,0.6348250210285187,0.807,99.64222708396846
949,3796,0.19955161213874817,0.95703125,0.6276324987411499,0.807,99.74276633397676
950,3800,0.18884015083312988,0.95703125,0.6227002143859863,0.81,99.84303845901741
951,3804,0.18264499306678772,0.95703125,0.6228393912315369,0.811,99.94469824997941
952,3808,0.1732155680656433,0.96484375,0.6246094405651093,0.814,100.04684837500099
953,3812,0.1645517498254776,0.96875,0.6133266389369965,0.814,100.1489615419996
954,3816,0.15624135732650757,0.96875,0.6003793478012085,0.814,100.25108062499203
