step,method,covariance_trace,relative_frobenius_error,mean_direction_variance,mean_projection,std_projection,ci95_low,ci95_high,mean_path_error_to_sgd
280,standard_fp,0.18306051587619182,0.062388661944363946,0.018306051587619183,0.018306051587619183,0.0,0.0,0.0,0.062388661944363946
280,discrete_fp,0.19919716754844982,0.014082373092057326,0.019919716754844982,0.019919716754844982,0.0,0.0,0.0,0.014082373092057326
290,empirical_sgd,0.19985508167566798,0.0,0.0199855081675668,0.0199855081675668,0.0,0.0,0.0,0.0
290,standard_fp,0.18306051587425262,0.06571128025764364,0.01830605158742526,0.01830605158742526,0.0,0.0,0.0,0.06571128025764364
290,discrete_fp,0.1991971675448936,0.010836791610485565,0.01991971675448936,0.01991971675448936,0.0,0.0,0.0,0.010836791610485565
300,empirical_sgd,0.19964462430525884,0.0,0.019964462430525885,0.019964462430525885,0.0,0.0,0.0,0.0
300,standard_fp,0.18306051587349745,0.06515998668899989,0.018306051587349745,0.018306051587349745,0.0,0.0,0.0,0.06515998668899989
300,discrete_fp,0.1991971675434777,0.013441617012240243,0.01991971675434777,0.01991971675434777,0.0,0.0,0.0,0.013441617012240243
310,empirical_sgd,0.20026677911389976,0.0,0.020026677911389977,0.020026677911389977,0.0,0.0,0.0,0.0
310,standard_fp,0.18306051587320338,0.067647735635241,0.01830605158732034,0.01830605158732034,0.0,0.0,0.0,0.067647735635241
310,discrete_fp,0.19919716754291386,0.015080009989651465,0.019919716754291387,0.019919716754291387,0.0,0.0,0.0,0.015080009989651465
320,empirical_sgd,0.20015880659234692,0.0,0.02001588065923469,0.02001588065923469,0.0,0.0,0.0,0.0
320,standard_fp,0.18306051587308889,0.06735400259336138,0.01830605158730889,0.01830605158730889,0.0,0.0,0.0,0.06735400259336138
320,discrete_fp,0.1991971675426894,0.016308836478795077,0.01991971675426894,0.01991971675426894,0.0,0.0,0.0,0.016308836478795077
330,empirical_sgd,0.19970290987547024,0.0,0.019970290987547025,0.019970290987547025,0.0,0.0,0.0,0.0
330,standard_fp,0.18306051587304428,0.0651616093562074,0.018306051587304428,0.018306051587304428,0.0,0.0,0.0,0.0651616093562074
330,discrete_fp,0.19919716754260003,0.0109618121252549,0.019919716754260002,0.019919716754260002,0.0,0.0,0.0,0.0109618121252549
340,empirical_sgd,0.1992989976471629,0.0,0.01992989976471629,0.01992989976471629,0.0,0.0,0.0,0.0
340,standard_fp,0.1830605158730269,0.0637387380356264,0.01830605158730269,0.01830605158730269,0.0,0.0,0.0,0.0637387380356264
340,discrete_fp,0.19919716754256445,0.01029317704684079,0.019919716754256446,0.019919716754256446,0.0,0.0,0.0,0.01029317704684079
350,empirical_sgd,0.1983645802300187,0.0,0.019836458023001872,0.019836458023001872,0.0,0.0,0.0,0.0
350,standard_fp,0.18306051587302014,0.061843410194241874,0.018306051587302013,0.018306051587302013,0.0,0.0,0.0,0.061843410194241874
350,discrete_fp,0.1991971675425503,0.01401313527623206,0.01991971675425503,0.01991971675425503,0.0,0.0,0.0,0.01401313527623206
360,empirical_sgd,0.19831748813439065,0.0,0.019831748813439066,0.019831748813439066,0.0,0.0,0.0,0.0
360,standard_fp,0.18306051587301753,0.06099902455629561,0.018306051587301753,0.018306051587301753,0.0,0.0,0.0,0.06099902455629561
360,discrete_fp,0.19919716754254463,0.012878737110667737,0.01991971675425446,0.01991971675425446,0.0,0.0,0.0,0.012878737110667737
370,empirical_sgd,0.2000633370925836,0.0,0.020006333709258358,0.020006333709258358,0.0,0.0,0.0,0.0
370,standard_fp,0.1830605158730165,0.06654656730865674,0.01830605158730165,0.01830605158730165,0.0,0.0,0.0,0.06654656730865674
370,discrete_fp,0.19919716754254246,0.012042726552860358,0.019919716754254246,0.019919716754254246,0.0,0.0,0.0,0.012042726552860358
380,empirical_sgd,0.1981077288684314,0.0,0.019810772886843138,0.019810772886843138,0.0,0.0,0.0,0.0
380,standard_fp,0.18306051587301608,0.05981648327779168,0.018306051587301607,0.018306051587301607,0.0,0.0,0.0,0.05981648327779168
380,discrete_fp,0.1991971675425415,0.010485556145101762,0.01991971675425415,0.01991971675425415,0.0,0.0,0.0,0.010485556145101762
390,empirical_sgd,0.1985890350320344,0.0,0.01985890350320344,0.01985890350320344,0.0,0.0,0.0,0.0
390,standard_fp,0.18306051587301597,0.06210081782521731,0.018306051587301597,0.018306051587301597,0.0,0.0,0.0,0.06210081782521731
390,discrete_fp,0.19919716754254116,0.012391033228294308,0.019919716754254115,0.019919716754254115,0.0,0.0,0.0,0.012391033228294308
400,empirical_sgd,0.19924830473557348,0.0,0.019924830473557347,0.019924830473557347,0.0,0.0,0.0,0.0
400,standard_fp,0.18306051587301592,0.06398003324031112,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06398003324031112
400,discrete_fp,0.19919716754254105,0.010851996475372173,0.019919716754254104,0.019919716754254104,0.0,0.0,0.0,0.010851996475372173
410,empirical_sgd,0.19801980531456345,0.0,0.019801980531456344,0.019801980531456344,0.0,0.0,0.0,0.0
410,standard_fp,0.18306051587301592,0.060578984074677315,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.060578984074677315
410,discrete_fp,0.19919716754254102,0.014002098878025504,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.014002098878025504
420,empirical_sgd,0.19884330881519,0.0,0.019884330881519,0.019884330881519,0.0,0.0,0.0,0.0
420,standard_fp,0.18306051587301592,0.06295578519328023,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06295578519328023
420,discrete_fp,0.19919716754254102,0.011966231047491739,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.011966231047491739
430,empirical_sgd,0.1990365890139816,0.0,0.019903658901398162,0.019903658901398162,0.0,0.0,0.0,0.0
430,standard_fp,0.18306051587301592,0.06390841018059594,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06390841018059594
430,discrete_fp,0.19919716754254102,0.013957482257236148,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.013957482257236148
440,empirical_sgd,0.19916848334971365,0.0,0.019916848334971364,0.019916848334971364,0.0,0.0,0.0,0.0
440,standard_fp,0.18306051587301592,0.06344279036095923,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06344279036095923
440,discrete_fp,0.19919716754254102,0.01070721991872323,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.01070721991872323
450,empirical_sgd,0.2005313855398792,0.0,0.02005313855398792,0.02005313855398792,0.0,0.0,0.0,0.0
450,standard_fp,0.18306051587301592,0.06928657626958244,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06928657626958244
450,discrete_fp,0.19919716754254102,0.019297566604856105,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.019297566604856105
460,empirical_sgd,0.1995835638611736,0.0,0.01995835638611736,0.01995835638611736,0.0,0.0,0.0,0.0
460,standard_fp,0.18306051587301592,0.06539410150866493,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06539410150866493
460,discrete_fp,0.19919716754254102,0.013621664567472585,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.013621664567472585
470,empirical_sgd,0.2000415202631772,0.0,0.02000415202631772,0.02000415202631772,0.0,0.0,0.0,0.0
470,standard_fp,0.18306051587301592,0.06620429640574951,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06620429640574951
470,discrete_fp,0.19919716754254102,0.011747554706649286,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.011747554706649286
480,empirical_sgd,0.19894542995889242,0.0,0.01989454299588924,0.01989454299588924,0.0,0.0,0.0,0.0
480,standard_fp,0.18306051587301592,0.06341655365255498,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06341655365255498
480,discrete_fp,0.19919716754254102,0.012483885587859369,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.012483885587859369
490,empirical_sgd,0.19929400165595218,0.0,0.019929400165595218,0.019929400165595218,0.0,0.0,0.0,0.0
490,standard_fp,0.18306051587301592,0.06433577077367296,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06433577077367296
490,discrete_fp,0.19919716754254102,0.012044833845976197,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.012044833845976197
500,empirical_sgd,0.19953684192878438,0.0,0.019953684192878438,0.019953684192878438,0.0,0.0,0.0,0.0
500,standard_fp,0.18306051587301592,0.06442892248447951,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06442892248447951
500,discrete_fp,0.19919716754254102,0.009876712987336262,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.009876712987336262
510,empirical_sgd,0.1999136990562371,0.0,0.01999136990562371,0.01999136990562371,0.0,0.0,0.0,0.0
510,standard_fp,0.18306051587301592,0.06599347424745752,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06599347424745752
510,discrete_fp,0.19919716754254102,0.013077842911691078,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.013077842911691078
520,empirical_sgd,0.19951745910445484,0.0,0.019951745910445483,0.019951745910445483,0.0,0.0,0.0,0.0
520,standard_fp,0.18306051587301592,0.06510369597988973,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06510369597988973
520,discrete_fp,0.19919716754254102,0.013657238698869171,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.013657238698869171
530,empirical_sgd,0.1990606185808567,0.0,0.019906061858085668,0.019906061858085668,0.0,0.0,0.0,0.0
530,standard_fp,0.18306051587301592,0.06409525263744957,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06409525263744957
530,discrete_fp,0.19919716754254102,0.014373213265080946,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.014373213265080946
540,empirical_sgd,0.1989429958613687,0.0,0.019894299586136872,0.019894299586136872,0.0,0.0,0.0,0.0
540,standard_fp,0.18306051587301592,0.062440616158140276,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.062440616158140276
540,discrete_fp,0.19919716754254102,0.009924366197306151,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.009924366197306151
550,empirical_sgd,0.19968945970764204,0.0,0.019968945970764203,0.019968945970764203,0.0,0.0,0.0,0.0
550,standard_fp,0.18306051587301592,0.06560870299469004,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06560870299469004
550,discrete_fp,0.19919716754254102,0.01225274850907919,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.01225274850907919
560,empirical_sgd,0.19892257344640055,0.0,0.019892257344640056,0.019892257344640056,0.0,0.0,0.0,0.0
560,standard_fp,0.18306051587301592,0.06255003119593303,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06255003119593303
560,discrete_fp,0.19919716754254102,0.010618516072125505,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.010618516072125505
570,empirical_sgd,0.19926592473404056,0.0,0.019926592473404055,0.019926592473404055,0.0,0.0,0.0,0.0
570,standard_fp,0.18306051587301592,0.06352282968229522,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06352282968229522
570,discrete_fp,0.19919716754254102,0.008994818209234859,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.008994818209234859
580,empirical_sgd,0.19910018308866742,0.0,0.019910018308866743,0.019910018308866743,0.0,0.0,0.0,0.0
580,standard_fp,0.18306051587301592,0.06326115440005256,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06326115440005256
580,discrete_fp,0.19919716754254102,0.009926614131879116,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.009926614131879116
590,empirical_sgd,0.1986121263884422,0.0,0.01986121263884422,0.01986121263884422,0.0,0.0,0.0,0.0
590,standard_fp,0.18306051587301592,0.06206127388771958,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06206127388771958
590,discrete_fp,0.19919716754254102,0.012352459255875928,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.012352459255875928
600,empirical_sgd,0.19912871456809778,0.0,0.019912871456809776,0.019912871456809776,0.0,0.0,0.0,0.0
600,standard_fp,0.18306051587301592,0.06317014126643174,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06317014126643174
600,discrete_fp,0.19919716754254102,0.009956080802798138,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.009956080802798138
610,empirical_sgd,0.19896450513662226,0.0,0.019896450513662227,0.019896450513662227,0.0,0.0,0.0,0.0
610,standard_fp,0.18306051587301592,0.0630523378062894,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.0630523378062894
610,discrete_fp,0.19919716754254102,0.011127855589562268,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.011127855589562268
620,empirical_sgd,0.19966441574754304,0.0,0.019966441574754305,0.019966441574754305,0.0,0.0,0.0,0.0
620,standard_fp,0.18306051587301592,0.06500503764674435,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06500503764674435
620,discrete_fp,0.19919716754254102,0.008537266859176103,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.008537266859176103
630,empirical_sgd,0.1991497136802775,0.0,0.01991497136802775,0.01991497136802775,0.0,0.0,0.0,0.0
630,standard_fp,0.18306051587301592,0.0630733120562448,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.0630733120562448
630,discrete_fp,0.19919716754254102,0.00832653823158704,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.00832653823158704
640,empirical_sgd,0.19984038592080036,0.0,0.019984038592080037,0.019984038592080037,0.0,0.0,0.0,0.0
640,standard_fp,0.18306051587301592,0.06591476242110335,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06591476242110335
640,discrete_fp,0.19919716754254102,0.013029631853793553,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.013029631853793553
650,empirical_sgd,0.19906172794286406,0.0,0.019906172794286407,0.019906172794286407,0.0,0.0,0.0,0.0
650,standard_fp,0.18306051587301592,0.06322448007028872,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06322448007028872
650,discrete_fp,0.19919716754254102,0.011041587398876241,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.011041587398876241
660,empirical_sgd,0.19895736196222977,0.0,0.019895736196222976,0.019895736196222976,0.0,0.0,0.0,0.0
660,standard_fp,0.18306051587301592,0.06288290722363359,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06288290722363359
660,discrete_fp,0.19919716754254102,0.009638140210631078,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.009638140210631078
670,empirical_sgd,0.19907651723059044,0.0,0.019907651723059045,0.019907651723059045,0.0,0.0,0.0,0.0
670,standard_fp,0.18306051587301592,0.06310852292956505,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06310852292956505
670,discrete_fp,0.19919716754254102,0.010486174501816001,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.010486174501816001
680,empirical_sgd,0.2001910586191052,0.0,0.020019105861910517,0.020019105861910517,0.0,0.0,0.0,0.0
680,standard_fp,0.18306051587301592,0.06680760951596885,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06680760951596885
680,discrete_fp,0.19919716754254102,0.011252931671346044,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.011252931671346044
690,empirical_sgd,0.19961883245673495,0.0,0.019961883245673495,0.019961883245673495,0.0,0.0,0.0,0.0
690,standard_fp,0.18306051587301592,0.06470384889733564,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06470384889733564
690,discrete_fp,0.19919716754254102,0.009744553312645253,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.009744553312645253
700,empirical_sgd,0.20006860724271236,0.0,0.020006860724271235,0.020006860724271235,0.0,0.0,0.0,0.0
700,standard_fp,0.18306051587301592,0.06678867729086152,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06678867729086152
700,discrete_fp,0.19919716754254102,0.013480946680447064,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.013480946680447064
710,empirical_sgd,0.19919065220007856,0.0,0.019919065220007855,0.019919065220007855,0.0,0.0,0.0,0.0
710,standard_fp,0.18306051587301592,0.06360926717761343,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06360926717761343
710,discrete_fp,0.19919716754254102,0.011390046673137985,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.011390046673137985
720,empirical_sgd,0.1988488697080153,0.0,0.01988488697080153,0.01988488697080153,0.0,0.0,0.0,0.0
720,standard_fp,0.18306051587301592,0.06275091823608064,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06275091823608064
720,discrete_fp,0.19919716754254102,0.011100745766340145,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.011100745766340145
730,empirical_sgd,0.1984520903232572,0.0,0.01984520903232572,0.01984520903232572,0.0,0.0,0.0,0.0
730,standard_fp,0.18306051587301592,0.061762700272238805,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.061762700272238805
