step,method,mean_projection,std_projection,ci95_low,ci95_high,mean_direction_variance,mean_path_error_to_sgd,mean_coord_1,mean_coord_2
0,sgd_replacement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,sgd_replacement,3.135923379886663e-05,0.00022267087178316647,-0.00016382039092032298,0.0002265388585180562,1.7126432e-07,0.0,0.00010739732533693314,-0.0004960129735991359
2,sgd_replacement,7.252678915392607e-05,0.00023407494826414553,-0.00013264894933623722,0.00027770252764408934,2.0307402e-07,0.0,0.00026560158585198224,-0.0009817767422646284
3,sgd_replacement,7.491316937375813e-05,0.00017909550685621462,-8.207096392198985e-05,0.0002318973026695061,2.0114116e-07,0.0,0.0002799120848067105,-0.0017468364676460624
4,sgd_replacement,0.0001297405789955519,0.0002116969318515879,-5.581996326177815e-05,0.00031530112125288196,2.9929672e-07,0.0,0.0003852757508866489,-0.002286215778440237
5,sgd_replacement,0.00017306419904343783,0.00040296898820835886,-0.00018015369273617719,0.0005262820908230528,4.7108423e-07,0.0,0.00044740954763256013,-0.0027497862465679646
6,sgd_replacement,4.4096613419242206e-05,0.0004126939408746453,-0.00031764557521436824,0.0004058388020528526,5.5915484e-07,0.0,0.0004746018967125565,-0.0033496669493615627
7,sgd_replacement,3.828864282695576e-06,0.0003869381530178771,-0.00033533738090589033,0.0003429951094712815,7.020747e-07,0.0,0.0005125387106090784,-0.004017786122858524
8,sgd_replacement,3.11001822410617e-05,0.00042715535054876116,-0.00034331799086461285,0.00040551835534673625,6.783607e-07,0.0,0.0006771893822588027,-0.0044037639163434505
9,sgd_replacement,8.05391522590071e-05,0.00034223470947678544,-0.00021944279700378649,0.0003805211015218007,5.540284e-07,0.0,0.0007284649764187634,-0.004890018608421087
10,sgd_replacement,-4.986939202353824e-05,0.00032507365664623,-0.00033480901525405365,0.00023507023120697719,6.6975804e-07,0.0,0.0005825484986416996,-0.005575084127485752
11,sgd_replacement,-5.8393378276377915e-05,0.0002591797758547003,-0.0002855744683804512,0.00016878771182769536,6.2334e-07,0.0,0.000625265296548605,-0.0059221466071903706
12,sgd_replacement,-0.00010519387287786231,0.0002526939326343324,-0.00032668987073973326,0.00011630212498400862,5.3550724e-07,0.0,0.0006083518965169787,-0.0064498125575482845
13,sgd_replacement,-8.267541852546856e-05,0.000334345556750733,-0.00037574222053037243,0.0002103913834794353,7.484637e-07,0.0,0.0007159191882237792,-0.006814133375883102
14,sgd_replacement,-0.00011421522794989869,0.00023516442469006762,-0.00032034593463257417,9.191547873277677e-05,7.2817824e-07,0.0,0.0006218781927600503,-0.007273641414940357
15,sgd_replacement,-0.00030788048534304837,0.00034418150582759746,-0.0006095688768455176,-6.192093840579158e-06,8.238012e-07,0.0,0.0005037945229560137,-0.00788821093738079
16,sgd_replacement,-0.000315480448625749,0.00027829266692262506,-0.0005594147264101981,-7.154617084129984e-05,8.3686365e-07,0.0,0.0005093977088108659,-0.008372227661311626
17,sgd_replacement,-0.00037090382975293326,0.0002607283708459763,-0.0005994423232156892,-0.0001423653362901773,7.620649e-07,0.0,0.0005445912247523665,-0.008764613419771194
18,sgd_replacement,-0.00040597883962618654,0.00043279942997496475,-0.0007853442664766815,-2.6613412775691487e-05,8.81005e-07,0.0,0.000509325647726655,-0.00942174717783928
19,sgd_replacement,-0.0005154636145334734,0.0004216534937836209,-0.0008850591975532542,-0.00014586803151369265,8.8010705e-07,0.0,0.0005404270486906171,-0.009897839277982712
20,sgd_replacement,-0.0004990207215541887,0.00042876286657864506,-0.0008748479445860177,-0.00012319349852235963,7.652645e-07,0.0,0.0005152752855792642,-0.010297390632331371
21,sgd_replacement,-0.00047984094089770224,0.0005309663220469427,-0.0009452534425228258,-1.442843927257863e-05,1.0693748e-06,0.0,0.0006556130247190595,-0.010765728540718555
22,sgd_replacement,-0.0005553137198148761,0.0005223260016737898,-0.0010131526467089152,-9.747479292083702e-05,9.400274e-07,0.0,0.0006435283576138318,-0.01112701278179884
23,sgd_replacement,-0.0005193088611122221,0.0005332303743858642,-0.0009867058921116485,-5.19118301127958e-05,1.0655857e-06,0.0,0.0007073243032209575,-0.011335927993059158
24,sgd_replacement,-0.0005858083721250295,0.0005369429840054671,-0.0010564596489379297,-0.00011515709531212935,9.467976e-07,0.0,0.0007701003341935575,-0.011738681234419346
25,sgd_replacement,-0.000627551653815317,0.0005776793460490311,-0.001133909926304914,-0.00012119338132571982,1.1907492e-06,0.0,0.0009340845863334835,-0.012288201600313187
