step,method,mean_projection,std_projection,ci95_low,ci95_high,mean_direction_variance,mean_path_error_to_sgd,mean_coord_1,mean_coord_2
0,sgd_replacement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,sgd_replacement,9.407445541000924e-05,0.0006680126222620446,-0.0004914644248066725,0.0006796133356266911,1.5413788e-06,0.0,0.00032218574779108167,-0.0014880417147651315
2,sgd_replacement,0.000216935713251587,0.0006948929158430037,-0.0003921647831363477,0.0008260362096395217,1.8074702e-06,0.0,0.0007984772091731429,-0.0029416498728096485
3,sgd_replacement,0.00022345941288222094,0.0005246216309906181,-0.0002363917218276174,0.0006833105475920593,1.7740813e-06,0.0,0.0008495654910802841,-0.005231199786067009
4,sgd_replacement,0.0003878212912240997,0.000623386827337249,-0.0001586013550798734,0.0009342439375280727,2.64996e-06,0.0,0.001174895092844963,-0.006831376813352108
5,sgd_replacement,0.000513855047756806,0.00120427596789929,-0.0005417393799769235,0.0015694494754905355,4.1948915e-06,0.0,0.0013774160761386156,-0.008203841745853424
6,sgd_replacement,0.00011933528003282845,0.001223311929502958,-0.0009529449037327488,0.0011916154637984057,4.96688e-06,0.0,0.0014674124540761113,-0.009990045800805092
7,sgd_replacement,-4.697460099123418e-06,0.0011367981442827997,-0.0010011449676054092,0.0009917500474071624,6.182458e-06,0.0,0.0015996333677321672,-0.011972141452133656
8,sgd_replacement,7.562776445411146e-05,0.0012588665103515117,-0.0010278173835095062,0.0011790729124177292,5.9028757e-06,0.0,0.0021295456681400537,-0.013110505416989326
9,sgd_replacement,0.00022568502463400365,0.0010005654264755436,-0.0006513492407038666,0.0011027192899718738,4.771879e-06,0.0,0.002304868772625923,-0.014526096172630787
10,sgd_replacement,-0.00017102108467952347,0.0009489396518322566,-0.0010028033633519516,0.0006607611939929046,5.7715783e-06,0.0,0.0018960507586598396,-0.016542496159672737
11,sgd_replacement,-0.0001981713343411684,0.0007168992210721519,-0.000826561207744089,0.0004302185390617523,5.2952314e-06,0.0,0.0020603069569915533,-0.01754181645810604
12,sgd_replacement,-0.0003420426626689732,0.0007243831357917288,-0.0009769924765558016,0.00029290715121785526,4.523233e-06,0.0,0.0020380443893373013,-0.01908768340945244
13,sgd_replacement,-0.00027421662089182063,0.0009539615160663868,-0.0011104007576463544,0.0005619675158627132,6.352382e-06,0.0,0.0024077545385807753,-0.020143603906035423
14,sgd_replacement,-0.0003692320897243917,0.0006833868853868687,-0.0009682471057418948,0.00022978292629311143,6.167631e-06,0.0,0.0021496363915503025,-0.02147693559527397
15,sgd_replacement,-0.0009645942831411958,0.0010162858127511537,-0.001855408074598235,-7.378049168415646e-05,6.9529474e-06,0.0,0.0018222056096419692,-0.02328541688621044
16,sgd_replacement,-0.0009780397012946196,0.0008005504337163916,-0.0016797530954636816,-0.00027632630712555754,7.047766e-06,0.0,0.0019013095879927278,-0.024675343185663223
17,sgd_replacement,-0.0011401019582990557,0.000726034461062367,-0.0017764992226046634,-0.000503704693993448,6.2581944e-06,0.0,0.002039523795247078,-0.025791829451918602
18,sgd_replacement,-0.0012426141496689525,0.001237802649948507,-0.002327596009930534,-0.0001576322894073711,7.250113e-06,0.0,0.002018287079408765,-0.027720177546143532
19,sgd_replacement,-0.0015724157754448242,0.0011967302454373447,-0.002621396085819765,-0.0005234354650698835,7.1907234e-06,0.0,0.002158400835469365,-0.029097896069288254
20,sgd_replacement,-0.001512612208898645,0.0012205426444987393,-0.002582465007332969,-0.000442759410464321,6.0854422e-06,0.0,0.0021474508102983236,-0.030226806178689003
21,sgd_replacement,-0.0014457306126132608,0.001522205315288323,-0.0027800024004061676,-0.0001114588248203542,8.621478e-06,0.0,0.002639354905113578,-0.03157450258731842
22,sgd_replacement,-0.0016744804073823617,0.0015002694935026804,-0.0029895245996225013,-0.00035943621514222227,7.48261e-06,0.0,0.0026615250390022993,-0.032605454325675964
23,sgd_replacement,-0.0015628828972694465,0.0015135904144924902,-0.0028896033915731846,-0.0002361624029657086,8.440308e-06,0.0,0.002931484952569008,-0.0331931933760643
24,sgd_replacement,-0.0017633362982451216,0.0015149471434701156,-0.003091246017931497,-0.0004354265785587461,7.494394e-06,0.0,0.003182214917615056,-0.034380245953798294
25,sgd_replacement,-0.001888352248352021,0.001621057471681637,-0.0033092717715807406,-0.0004674327251233015,9.440588e-06,0.0,0.003783003194257617,-0.03600968047976494
26,sgd_replacement,-0.0015572749718558044,0.0014252847844428579,-0.0028065921686574674,-0.0003079577750541415,9.390996e-06,0.0,0.004239060916006565,-0.036564648151397705
27,sgd_replacement,-0.0014361488700160407,0.0013250646184440212,-0.0025976192180929367,-0.00027467852193914467,8.6922555e-06,0.0,0.004742437042295933,-0.036892421543598175
28,sgd_replacement,-0.001665548801247496,0.0016337387253154202,-0.0030975839333809174,-0.00023351366911407477,9.245834e-06,0.0,0.004713995847851038,-0.037733741104602814
29,sgd_replacement,-0.001782546000322327,0.0018105380845257675,-0.0033695526036002623,-0.00019553939704439172,1.11457775e-05,0.0,0.0049066366627812386,-0.03879556059837341
30,sgd_replacement,-0.0014487800654023886,0.0020176428277634256,-0.003217321980142405,0.0003197618493376278,1.0540803e-05,0.0,0.0055727893486619,-0.03964916989207268
31,sgd_replacement,-0.0014041128724784357,0.0022524555143708116,-0.003378477181877972,0.0005702514369211003,1.1851617e-05,0.0,0.005777815356850624,-0.04089077562093735
32,sgd_replacement,-0.001259455125546083,0.002193518354188167,-0.0031821587362904982,0.0006632484851983322,1.256399e-05,0.0,0.006115260533988476,-0.04155709594488144
33,sgd_replacement,-0.0014028547098860144,0.002261984707734923,-0.003385571725545645,0.0005798623057736161,1.3720973e-05,0.0,0.006127466447651386,-0.04259748011827469
34,sgd_replacement,-0.0017590217525139452,0.0023908543258997932,-0.0038546979689424036,0.0003366544639145132,1.5070684e-05,0.0,0.0063798921182751656,-0.044030435383319855
35,sgd_replacement,-0.0016897616907954216,0.0023631935999471293,-0.003761192211917317,0.00038166883032647396,1.588239e-05,0.0,0.006817088928073645,-0.04601943492889404
36,sgd_replacement,-0.0021517823915928602,0.0027280573162167883,-0.0045430300609788,0.00023946527779307968,1.8442357e-05,0.0,0.006528366357088089,-0.04757067561149597
37,sgd_replacement,-0.0024938594782724977,0.002820814495160446,-0.0049664123998059365,-2.1306556739058517e-05,2.0210504e-05,0.0,0.0066306693479418755,-0.049515850841999054
38,sgd_replacement,-0.00251776825170964,0.003006572436427019,-0.005153145187783807,0.00011760868436452724,1.9754078e-05,0.0,0.006801173090934753,-0.05121772363781929
39,sgd_replacement,-0.0025852014310657977,0.003196478015172969,-0.005387037946225861,0.00021663508409426472,2.128582e-05,0.0,0.007167657371610403,-0.05216904729604721
40,sgd_replacement,-0.002412512432783842,0.003402249648067299,-0.005394715736669103,0.0005696908711014187,2.3235558e-05,0.0,0.007678111549466848,-0.0540221706032753
41,sgd_replacement,-0.002185159712098539,0.0033956017140906237,-0.005161535844929344,0.0007912164207322654,2.3848484e-05,0.0,0.008375948294997215,-0.05524323508143425
42,sgd_replacement,-0.001966083887964487,0.0032116596741283113,-0.0047812277139272115,0.0008490599379982378,2.5654726e-05,0.0,0.008976547047495842,-0.05666595697402954
43,sgd_replacement,-0.0017823272151872515,0.0033293262425444304,-0.004700610335847745,0.0011359559054732412,2.8124947e-05,0.0,0.009821457788348198,-0.05891437083482742
44,sgd_replacement,-0.001890649041160941,0.0031003415695718475,-0.00460821824634911,0.0008269201640272283,2.7418098e-05,0.0,0.010302111506462097,-0.060301847755908966
45,sgd_replacement,-0.0018605513498187066,0.0030957684259932563,-0.004574112017921138,0.0008530093182837247,2.5391862e-05,0.0,0.010611692443490028,-0.06148090213537216
46,sgd_replacement,-0.0019809138029813766,0.003556578971203841,-0.0050983927229889345,0.0011365651170261808,3.2283744e-05,0.0,0.011010473594069481,-0.06275998055934906
47,sgd_replacement,-0.002234102925285697,0.0034902295143501073,-0.005293423982141561,0.0008252181315701666,3.4888424e-05,0.0,0.011254886165261269,-0.06444863229990005
