step,method,mean_projection,std_projection,ci95_low,ci95_high,mean_direction_variance,mean_path_error_to_sgd,mean_coord_1,mean_coord_2
0,baseline_sgd_theory_high_variance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,baseline_sgd_sharp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,baseline_sgd_theory_high_variance,3.4121517273888458e-06,5.977308319415897e-06,0.0,0.0,1.2911970104223514e-10,0.005930014885962009,-9.320165190729313e-07,3.949389338231413e-06
1,baseline_sgd_sharp,9.783831046661362e-05,0.0010406948858872056,0.0,0.0,4.791215360455681e-06,0.005930014885962009,7.274134986801073e-05,0.0014486295403912663
2,baseline_sgd_theory_high_variance,2.4913979359553196e-06,9.220662832376547e-06,0.0,0.0,2.175280927607659e-10,0.00893889421907564,-1.0283583833370358e-06,-2.0703162135760067e-06
2,baseline_sgd_sharp,-0.00026175042148679495,0.0016349200159311295,0.0,0.0,7.0714836510887835e-06,0.00893889421907564,-0.0002163930330425501,0.0016082794172689319
3,baseline_sgd_theory_high_variance,-3.072262643399881e-06,1.1059150892833713e-05,0.0,0.0,3.5119571140107553e-10,0.012962681241333485,-3.5743723856285214e-06,-1.3164484698791057e-05
3,baseline_sgd_sharp,-0.0005109984776936471,0.002159022493287921,0.0,0.0,1.2564550161187071e-05,0.012962681241333485,-0.0006435543182305992,0.0018790621543303132
4,baseline_sgd_theory_high_variance,-3.5564921745390166e-06,1.2346969015197828e-05,0.0,0.0,6.231338223194882e-10,0.01539176469668746,-1.3517166053134133e-06,-1.8296474081580527e-05
4,baseline_sgd_sharp,-0.0009473703103139997,0.0018929747166112065,0.0,0.0,1.3085067621432245e-05,0.01539176469668746,0.0002471184416208416,0.0011729254620149732
5,baseline_sgd_theory_high_variance,-4.658910711441422e-06,1.562396573717706e-05,0.0,0.0,1.249623071686301e-09,0.018494578854491312,7.427613013533119e-07,-2.9129456379450858e-05
5,baseline_sgd_sharp,-0.0013663258869200945,0.0012727881548926234,0.0,0.0,1.4585639291908592e-05,0.018494578854491312,0.0017699120799079537,0.0011099042603746057
6,baseline_sgd_theory_high_variance,-4.380026439321227e-06,2.180017690989189e-05,0.0,0.0,2.5063469077934997e-09,0.0226749029631416,1.81831410372979e-06,-3.336393638164736e-05
6,baseline_sgd_sharp,-0.001853679190389812,0.0014112057397142053,0.0,0.0,2.0736848455271684e-05,0.0226749029631416,0.002486674813553691,0.0016570311272516847
7,baseline_sgd_theory_high_variance,-4.110663212486543e-06,2.7367350412532687e-05,0.0,0.0,3.564827766311396e-09,0.026468865883847077,9.804789442569017e-07,-3.5647379263537005e-05
7,baseline_sgd_sharp,-0.002581964712589979,0.0011903049889951944,0.0,0.0,2.486657649569679e-05,0.026468865883847077,0.002520608948543668,0.0027568910736590624
8,baseline_sgd_theory_high_variance,-6.980526450206526e-06,2.739514638960827e-05,0.0,0.0,2.9901567888401814e-09,0.028869996157785256,2.8129950351285515e-06,-5.0721821025945246e-05
8,baseline_sgd_sharp,-0.002744451630860567,0.0009952897671610117,0.0,0.0,2.1689078494091518e-05,0.028869996157785256,0.00443228567019105,0.0016304707387462258
9,baseline_sgd_theory_high_variance,-5.1936181080236565e-06,3.1376803235616535e-05,0.0,0.0,3.749982102618787e-09,0.03217737749218941,4.195930159767158e-06,-4.7294277464970946e-05
9,baseline_sgd_sharp,-0.0033282048534601927,0.0012320796959102154,0.0,0.0,3.72351823898498e-05,0.03217737749218941,0.004344145301729441,0.0016354458639398217
10,baseline_sgd_theory_high_variance,-1.0658287465048488e-05,2.984668390126899e-05,0.0,0.0,3.2271179062348665e-09,0.03628085491557916,4.0146405808627605e-06,-6.768149614799768e-05
10,baseline_sgd_sharp,-0.0031518375035375357,0.0019274434307590127,0.0,0.0,5.4182328312890604e-05,0.03628085491557916,0.0056715491227805614,0.0022418154403567314
11,baseline_sgd_theory_high_variance,-1.3414909517450724e-05,3.348149766679853e-05,0.0,0.0,3.7182814605074554e-09,0.03973911702632904,1.1863618283314281e-06,-7.957703928695992e-05
11,baseline_sgd_sharp,-0.0037709565367549658,0.0018936819396913052,0.0,0.0,7.408151577692479e-05,0.03973911702632904,0.004483224358409643,0.0031925980001688004
12,baseline_sgd_theory_high_variance,-1.7226233467226848e-05,2.7485357350087725e-05,0.0,0.0,2.727976955441136e-09,0.04291677723328272,3.4842826153180795e-06,-0.00010010512050939724
12,baseline_sgd_sharp,-0.004290139302611351,0.0020763182546943426,0.0,0.0,7.420719339279458e-05,0.04291677723328272,0.005025904159992933,0.0031406532507389784
13,baseline_sgd_theory_high_variance,-1.939457251864951e-05,3.161832501064055e-05,0.0,0.0,3.6084266685776356e-09,0.04626271749536196,1.3514624015442678e-06,-0.00010485970415174961
13,baseline_sgd_sharp,-0.004543674178421497,0.0016198991797864437,0.0,0.0,7.371622632490471e-05,0.04626271749536196,0.005638007540255785,0.003470204770565033
14,baseline_sgd_theory_high_variance,-1.729850919218734e-05,2.86890244751703e-05,0.0,0.0,2.712762237067068e-09,0.050511689856648445,3.9504393498646095e-06,-0.00010809523519128561
14,baseline_sgd_sharp,-0.005399385001510382,0.0014324239455163479,0.0,0.0,8.346461254404858e-05,0.050511689856648445,0.0065187630243599415,0.0023680918384343386
15,baseline_sgd_theory_high_variance,-2.1815196305396967e-05,2.9450837246258743e-05,0.0,0.0,3.0357216740384274e-09,0.05331478826701641,5.118032277096063e-06,-0.00012365599104668945
15,baseline_sgd_sharp,-0.006137083750218153,0.0021416007075458765,0.0,0.0,9.080845484277233e-05,0.05331478826701641,0.005953508894890547,0.0026305809151381254
16,baseline_sgd_theory_high_variance,-2.1521904272958636e-05,3.270688830525614e-05,0.0,0.0,3.544195825710972e-09,0.055602985744675,5.8477585298533086e-06,-0.00012696950579993427
