run,step,method,cumulative_log_evidence,cumulative_log_ratio,cumulative_log_ratio_formula,step_log_evidence,step_log_ratio,formula_error
0,31,modified_langevin,827.363899679603,-34.19742326739839,-34.19742326739837,29.291731864253176,-0.19832559947398565,4.551914400963142e-15
0,32,standard_langevin,886.620087122792,-33.20270635858905,-33.202706358589026,25.058764175790486,0.9947169088093446,3.3306690738754696e-15
0,32,modified_langevin,853.4173807642029,-33.20270635858905,-33.202706358589026,26.05348108459983,0.9947169088093446,3.3306690738754696e-15
0,33,standard_langevin,915.0937048224022,-33.31162475443803,-33.31162475443801,28.473617699610184,-0.10891839584898122,3.1086244689504383e-15
0,33,modified_langevin,881.7820800679641,-33.31162475443803,-33.31162475443801,28.364699303761203,-0.10891839584898122,3.1086244689504383e-15
0,34,standard_langevin,941.4673939526745,-34.095185070800554,-34.09518507080053,26.37368913027232,-0.7835603163625215,6.106226635438361e-15
0,34,modified_langevin,907.3722088818739,-34.095185070800554,-34.09518507080053,25.5901288139098,-0.7835603163625215,6.106226635438361e-15
0,35,standard_langevin,970.9149347663176,-34.265437557776934,-34.26543755777692,29.44754081364316,-0.17025248697638418,2.1094237467877974e-15
0,35,modified_langevin,936.6494972085407,-34.265437557776934,-34.26543755777692,29.277288326666774,-0.17025248697638418,2.1094237467877974e-15
0,36,standard_langevin,996.9160843473641,-35.00245762453258,-35.00245762453257,26.001149581046434,-0.737020066755651,3.3306690738754696e-15
0,36,modified_langevin,961.9136267228314,-35.00245762453258,-35.00245762453257,25.264129514290783,-0.737020066755651,3.3306690738754696e-15
0,37,standard_langevin,1025.7913766737283,-35.72035547000442,-35.72035547000441,28.875292326364175,-0.7178978454718425,3.552713678800501e-15
0,37,modified_langevin,990.0710212037237,-35.72035547000442,-35.72035547000441,28.157394480892332,-0.7178978454718425,3.552713678800501e-15
0,38,standard_langevin,1054.652477856944,-36.38584415021944,-36.38584415021943,28.861101183215666,-0.6654886802150237,1.3322676295501878e-15
0,38,modified_langevin,1018.2666337067244,-36.38584415021944,-36.38584415021943,28.195612503000643,-0.6654886802150237,1.3322676295501878e-15
0,39,standard_langevin,1080.8869784242424,-37.06698386556225,-37.06698386556224,26.234500567298575,-0.6811397153428089,9.103828801926284e-15
0,39,modified_langevin,1043.8199945586803,-37.06698386556225,-37.06698386556224,25.553360851955766,-0.6811397153428089,9.103828801926284e-15
0,40,standard_langevin,1107.775372415453,-37.63762929101031,-37.637629291010306,26.888393991210428,-0.5706454254480633,8.881784197001252e-16
0,40,modified_langevin,1070.1377431244425,-37.63762929101031,-37.637629291010306,26.317748565762365,-0.5706454254480633,8.881784197001252e-16
0,41,standard_langevin,1136.3935825221718,-38.254243516824474,-38.254243516824474,28.61821010671884,-0.6166142258141569,1.4210854715202004e-14
0,41,modified_langevin,1098.1393390053472,-38.254243516824474,-38.254243516824474,28.001595880904684,-0.6166142258141569,1.4210854715202004e-14
0,42,standard_langevin,1166.3657105056277,-38.67303803038446,-38.673038030384454,29.972127983456,-0.418794513559984,2.55351295663786e-15
0,42,modified_langevin,1127.6926724752432,-38.67303803038446,-38.673038030384454,29.553333469896018,-0.418794513559984,2.55351295663786e-15
0,43,standard_langevin,1188.867681173242,-39.273640753298025,-39.27364075329802,22.501970667614415,-0.6006027229135675,3.552713678800501e-15
0,43,modified_langevin,1149.5940404199441,-39.273640753298025,-39.27364075329802,21.901367944700848,-0.6006027229135675,3.552713678800501e-15
0,44,standard_langevin,1218.2109581510692,-39.54667342174426,-39.546673421744245,29.343276977827216,-0.2730326684462341,7.716050021144838e-15
0,44,modified_langevin,1178.6642847293251,-39.54667342174426,-39.546673421744245,29.070244309380982,-0.2730326684462341,7.716050021144838e-15
0,45,standard_langevin,1245.6467720454984,-39.94829656153655,-39.94829656153654,27.43581389442931,-0.4016231397922887,6.8833827526759706e-15
0,45,modified_langevin,1205.698475483962,-39.94829656153655,-39.94829656153654,27.03419075463702,-0.4016231397922887,6.8833827526759706e-15
0,46,standard_langevin,1276.9245485318463,-40.474736777586905,-40.4747367775869,31.27777648634793,-0.5264402160503536,5.440092820663267e-15
0,46,modified_langevin,1236.4498117542596,-40.474736777586905,-40.4747367775869,30.751336270297575,-0.5264402160503536,5.440092820663267e-15
0,47,standard_langevin,1305.8490200988979,-40.98026710364263,-40.98026710364262,28.92447156705155,-0.5055303260557267,6.661338147750939e-15
0,47,modified_langevin,1264.8687529952554,-40.98026710364263,-40.98026710364262,28.418941240995824,-0.5055303260557267,6.661338147750939e-15
0,48,standard_langevin,1332.4830995542663,-40.883084081705235,-40.88308408170522,26.634079455368443,0.09718302193740058,1.6653345369377348e-15
0,48,modified_langevin,1291.6000154725612,-40.883084081705235,-40.88308408170522,26.731262477305844,0.09718302193740058,1.6653345369377348e-15
0,49,standard_langevin,1359.7285229249292,-41.28204302188604,-41.28204302188602,27.24542337066275,-0.39895894018080114,6.6058269965196814e-15
0,49,modified_langevin,1318.4464799030432,-41.28204302188604,-41.28204302188602,26.846464430481948,-0.39895894018080114,6.6058269965196814e-15
0,50,standard_langevin,1388.666688088009,-40.969796932252905,-40.969796932252876,28.93816516307989,0.31224608963313827,1.2212453270876722e-15
0,50,modified_langevin,1347.6968911557562,-40.969796932252905,-40.969796932252876,29.25041125271303,0.31224608963313827,1.2212453270876722e-15
0,51,standard_langevin,1417.739640051523,-41.38826559361296,-41.38826559361293,29.072951963513955,-0.41846866136004834,5.495603971894525e-15
0,51,modified_langevin,1376.3513744579102,-41.38826559361296,-41.38826559361293,28.654483302153906,-0.41846866136004834,5.495603971894525e-15
0,52,standard_langevin,1433.0239626853509,-41.688419502825525,-41.688419502825504,15.284322633827756,-0.30015390921256824,4.218847493575595e-15
0,52,modified_langevin,1391.3355431825253,-41.688419502825525,-41.688419502825504,14.984168724615188,-0.30015390921256824,4.218847493575595e-15
0,53,standard_langevin,1458.2276912118487,-41.59085564181525,-41.590855641815224,25.20372852649786,0.09756386101027203,4.9960036108132044e-15
0,53,modified_langevin,1416.6368355700333,-41.59085564181525,-41.590855641815224,25.30129238750813,0.09756386101027203,4.9960036108132044e-15
0,54,standard_langevin,1487.6826786479353,-41.7128711618214,-41.71287116182136,29.454987436086714,-0.12201552000614058,3.0531133177191805e-15
0,54,modified_langevin,1445.969807486114,-41.7128711618214,-41.71287116182136,29.332971916080574,-0.12201552000614058,3.0531133177191805e-15
0,55,standard_langevin,1513.4231409823685,-41.25966333670663,-41.259663336706595,25.74046233443333,0.45320782511476665,1.4432899320127035e-15
0,55,modified_langevin,1472.163477645662,-41.25966333670663,-41.259663336706595,26.1936701595481,0.45320782511476665,1.4432899320127035e-15
0,56,standard_langevin,1542.3595470667042,-41.588303156318744,-41.588303156318716,28.936406084335573,-0.32863981961211763,4.3298697960381105e-15
0,56,modified_langevin,1500.7712439103855,-41.588303156318744,-41.588303156318716,28.607766264723455,-0.32863981961211763,4.3298697960381105e-15
0,57,standard_langevin,1566.1663516940282,-41.94725954658279,-41.94725954658277,23.80680462732402,-0.3589563902640478,6.8833827526759706e-15
0,57,modified_langevin,1524.2190921474455,-41.94725954658279,-41.94725954658277,23.447848237059972,-0.3589563902640478,6.8833827526759706e-15
0,58,standard_langevin,1591.8893748815785,-42.33498439370804,-42.33498439370803,25.723023187550424,-0.3877248471252521,4.385380947269368e-15
0,58,modified_langevin,1549.5543904878707,-42.33498439370804,-42.33498439370803,25.335298340425172,-0.3877248471252521,4.385380947269368e-15
0,59,standard_langevin,1619.6905989886748,-42.43096564358807,-42.43096564358806,27.80122410709613,-0.09598124988002255,1.4099832412739488e-14
0,59,modified_langevin,1577.2596333450867,-42.43096564358807,-42.43096564358806,27.705242857216106,-0.09598124988002255,1.4099832412739488e-14
0,60,standard_langevin,1645.00511018778,-42.81909334841086,-42.81909334841085,25.314511199105198,-0.38812770482278935,5.495603971894525e-15
0,60,modified_langevin,1602.1860168393691,-42.81909334841086,-42.81909334841085,24.92638349428241,-0.38812770482278935,5.495603971894525e-15
0,61,standard_langevin,1672.0330376108604,-42.94723356152677,-42.947233561526765,27.027927423080378,-0.12814021311591262,9.992007221626409e-16
0,61,modified_langevin,1629.0858040493335,-42.94723356152677,-42.947233561526765,26.899787209964465,-0.12814021311591262,9.992007221626409e-16
0,62,standard_langevin,1695.1799078082058,-42.90797466322144,-42.90797466322143,23.146870197345386,0.03925889830533791,2.0539125955565396e-15
0,62,modified_langevin,1652.2719331449844,-42.90797466322144,-42.90797466322143,23.186129095650724,0.03925889830533791,2.0539125955565396e-15
0,63,standard_langevin,1725.7563158666758,-43.27122315967503,-43.271223159675024,30.5764080584699,-0.36324849645359336,6.106226635438361e-16
0,63,modified_langevin,1682.4850927070006,-43.27122315967503,-43.271223159675024,30.21315956201631,-0.36324849645359336,6.106226635438361e-16
0,64,standard_langevin,1751.8536836774724,-43.636675523342646,-43.63667552334264,26.097367810796534,-0.365452363667611,5.662137425588298e-15
0,64,modified_langevin,1708.2170081541294,-43.636675523342646,-43.63667552334264,25.731915447128923,-0.365452363667611,5.662137425588298e-15
0,65,standard_langevin,1774.5237047387147,-43.88588026865381,-43.88588026865379,22.670021061242423,-0.249204745311161,6.994405055138486e-15
0,65,modified_langevin,1730.6378244700607,-43.88588026865381,-43.88588026865379,22.420816315931262,-0.249204745311161,6.994405055138486e-15
0,66,standard_langevin,1803.9685585849254,-44.08724953913148,-44.08724953913147,29.44485384621065,-0.20136927047767017,6.078471059822732e-15
0,66,modified_langevin,1759.8813090457936,-44.08724953913148,-44.08724953913147,29.243484575732978,-0.20136927047767017,6.078471059822732e-15
0,67,standard_langevin,1831.004281577028,-44.4715509212416,-44.4715509212416,27.0357229921026,-0.38430138211012377,9.103828801926284e-15
0,67,modified_langevin,1786.532730655786,-44.4715509212416,-44.4715509212416,26.651421609992475,-0.38430138211012377,9.103828801926284e-15
0,68,standard_langevin,1861.2934137146704,-44.77449763147003,-44.774497631470034,30.289132137642383,-0.30294671022842934,7.049916206369744e-15
0,68,modified_langevin,1816.5189160832,-44.77449763147003,-44.774497631470034,29.986185427413954,-0.30294671022842934,7.049916206369744e-15
0,69,standard_langevin,1887.029904900185,-45.13247472657587,-45.13247472657587,25.736491185514858,-0.35797709510584497,4.6629367034256575e-15
0,69,modified_langevin,1841.897430173609,-45.13247472657587,-45.13247472657587,25.378514090409013,-0.35797709510584497,4.6629367034256575e-15
0,70,standard_langevin,1915.7495754090608,-45.17653191497604,-45.176531914976024,28.719670508875666,-0.04405718840016348,1.1379786002407855e-14
0,70,modified_langevin,1870.5730434940847,-45.17653191497604,-45.176531914976024,28.675613320475502,-0.04405718840016348,1.1379786002407855e-14
0,71,standard_langevin,1942.9701102463218,-45.20184815338445,-45.20184815338444,27.220534837261013,-0.0253162384084078,5.2735593669694936e-15
0,71,modified_langevin,1897.7682620929372,-45.20184815338445,-45.20184815338444,27.195218598852605,-0.0253162384084078,5.2735593669694936e-15
0,72,standard_langevin,1972.2205792846682,-45.47191438839547,-45.47191438839547,29.25046903834631,-0.2700662350110221,4.107825191113079e-15
0,72,modified_langevin,1926.7486648962724,-45.47191438839547,-45.47191438839547,28.980402803335288,-0.2700662350110221,4.107825191113079e-15
0,73,standard_langevin,2001.0789694346,-45.59504497676332,-45.5950449767633,28.858390149931772,-0.12313058836785018,1.7930101847696278e-14
0,73,modified_langevin,1955.4839244578363,-45.59504497676332,-45.5950449767633,28.73525956156392,-0.12313058836785018,1.7930101847696278e-14
0,74,standard_langevin,2025.2298064807437,-45.78655653680447,-45.786556536804454,24.150837046143838,-0.19151156004115322,2.7755575615628914e-17
0,74,modified_langevin,1979.443249943939,-45.78655653680447,-45.786556536804454,23.959325486102685,-0.19151156004115322,2.7755575615628914e-17
0,75,standard_langevin,2054.9460663750624,-45.99783140055895,-45.99783140055894,29.71625989431886,-0.21127486375448612,4.829470157119431e-15
0,75,modified_langevin,2008.9482349745033,-45.99783140055895,-45.99783140055894,29.504985030564374,-0.21127486375448612,4.829470157119431e-15
0,76,standard_langevin,2084.8704793016755,-45.972082978736545,-45.97208297873653,29.924412926613208,0.025748421822406442,6.661338147750939e-16
0,76,modified_langevin,2038.8983963229389,-45.972082978736545,-45.97208297873653,29.950161348435614,0.025748421822406442,6.661338147750939e-16
0,77,standard_langevin,2112.364285656554,-46.17661390386164,-46.17661390386163,27.493806354878224,-0.2045309251250984,4.440892098500626e-16
0,77,modified_langevin,2066.187671752692,-46.17661390386164,-46.17661390386163,27.289275429753125,-0.2045309251250984,4.440892098500626e-16
0,78,standard_langevin,2141.482839315159,-46.37509862123838,-46.37509862123835,29.11855365860492,-0.1984847173767328,1.1074474670635936e-14
0,78,modified_langevin,2095.1077406939203,-46.37509862123838,-46.37509862123835,28.920068941228187,-0.1984847173767328,1.1074474670635936e-14
0,79,standard_langevin,2173.3389730379035,-46.54338633965829,-46.54338633965826,31.856133722744737,-0.16828771841991141,2.1371793224034263e-15
0,79,modified_langevin,2126.795586698245,-46.54338633965829,-46.54338633965826,31.687846004324825,-0.16828771841991141,2.1371793224034263e-15
0,80,standard_langevin,2202.6846621948193,-46.65375418221309,-46.65375418221306,29.345689156915682,-0.11036784255480114,3.608224830031759e-16
0,80,modified_langevin,2156.0309080126062,-46.65375418221309,-46.65375418221306,29.23532131436088,-0.11036784255480114,3.608224830031759e-16
0,81,standard_langevin,2229.8472198159493,-46.507950956749774,-46.507950956749745,27.16255762113004,0.14580322546331814,9.43689570931383e-16
0,81,modified_langevin,2183.3392688591994,-46.507950956749774,-46.507950956749745,27.30836084659336,0.14580322546331814,9.43689570931383e-16
0,82,standard_langevin,2260.782996821843,-46.6198947717003,-46.61989477170028,30.93577700589352,-0.11194381495052852,6.050715484207103e-15
0,82,modified_langevin,2214.1631020501422,-46.6198947717003,-46.61989477170028,30.82383319094299,-0.11194381495052852,6.050715484207103e-15
0,83,standard_langevin,2284.3574463662494,-46.54243050600593,-46.5424305060059,23.57444954440649,0.07746426569437759,4.3298697960381105e-15
0,83,modified_langevin,2237.815015860243,-46.54243050600593,-46.5424305060059,23.65191381010087,0.07746426569437759,4.3298697960381105e-15
0,84,standard_langevin,2313.4099031380874,-46.56472554114021,-46.5647255411402,29.05245677183792,-0.022295035134284547,1.3239409568654992e-14
0,84,modified_langevin,2266.8451775969465,-46.56472554114021,-46.5647255411402,29.030161736703636,-0.022295035134284547,1.3239409568654992e-14
0,85,standard_langevin,2341.757976670425,-46.2342430771359,-46.2342430771359,28.34807353233718,0.3304824640043158,1.6542323066914832e-14
0,85,modified_langevin,2295.523733593288,-46.2342430771359,-46.2342430771359,28.678555996341498,0.3304824640043158,1.6542323066914832e-14
0,86,standard_langevin,2364.296494774611,-45.281016205229975,-45.281016205229975,22.5385181041863,0.953226871905926,2.6645352591003757e-15
0,86,modified_langevin,2319.0154785693803,-45.281016205229975,-45.281016205229975,23.491744976092225,0.953226871905926,2.6645352591003757e-15
0,87,standard_langevin,2390.8440705032963,-45.014760900986886,-45.014760900986886,26.547575728685544,0.2662553042430922,6.494804694057166e-15
0,87,modified_langevin,2345.829309602309,-45.014760900986886,-45.014760900986886,26.813831032928636,0.2662553042430922,6.494804694057166e-15
0,88,standard_langevin,2420.195044881986,-45.12228190000759,-45.122281900007586,29.350974378689713,-0.10752099902070711,5.773159728050814e-15
0,88,modified_langevin,2375.072762981978,-45.12228190000759,-45.122281900007586,29.243453379669006,-0.10752099902070711,5.773159728050814e-15
0,89,standard_langevin,2447.0715897922687,-45.235944622616294,-45.23594462261629,26.876544910282615,-0.11366272260870147,6.38378239159465e-16
0,89,modified_langevin,2401.835645169652,-45.235944622616294,-45.23594462261629,26.762882187673913,-0.11366272260870147,6.38378239159465e-16
0,90,standard_langevin,2473.998094689001,-44.97158302231729,-44.97158302231728,26.926504896732137,0.2643616002990079,4.052314039881821e-15
0,90,modified_langevin,2429.026511666683,-44.97158302231729,-44.97158302231728,27.190866497031145,0.2643616002990079,4.052314039881821e-15
0,91,standard_langevin,2502.318010507001,-45.05080032480406,-45.05080032480406,28.319915818000226,-0.07921730248676795,4.427014310692812e-15
0,91,modified_langevin,2457.2672101821963,-45.05080032480406,-45.05080032480406,28.240698515513458,-0.07921730248676795,4.427014310692812e-15
0,92,standard_langevin,2532.060465308978,-45.028592766579536,-45.028592766579536,29.742454801977168,0.022207558224522472,4.718447854656915e-16
0,92,modified_langevin,2487.031872542398,-45.028592766579536,-45.028592766579536,29.76466236020169,0.022207558224522472,4.718447854656915e-16
0,93,standard_langevin,2561.401558859914,-45.08746599839233,-45.087465998392325,29.34109355093612,-0.058873231812793136,2.220446049250313e-16
0,93,modified_langevin,2516.314092861521,-45.08746599839233,-45.087465998392325,29.282220319123326,-0.058873231812793136,2.220446049250313e-16
0,94,standard_langevin,2589.340621493742,-45.15592531552534,-45.155925315525344,27.93906263382797,-0.06845931713300857,7.813194535799539e-15
0,94,modified_langevin,2544.184696178216,-45.15592531552534,-45.155925315525344,27.87060331669496,-0.06845931713300857,7.813194535799539e-15
0,95,standard_langevin,2613.660193425666,-45.1094534103164,-45.109453410316405,24.319571931923864,0.04647190520893929,4.163336342344337e-16
0,95,modified_langevin,2568.550740015349,-45.1094534103164,-45.109453410316405,24.366043837132803,0.04647190520893929,4.163336342344337e-16
0,96,standard_langevin,2641.5874350729323,-45.27122156108182,-45.27122156108183,27.927241647266456,-0.1617681507654254,1.1379786002407855e-15
0,96,modified_langevin,2596.31621351185,-45.27122156108182,-45.27122156108183,27.76547349650103,-0.1617681507654254,1.1379786002407855e-15
0,97,standard_langevin,2671.5715755360234,-45.03271229405813,-45.03271229405815,29.98414046309097,0.23850926702369435,1.2323475573339238e-14
0,97,modified_langevin,2626.538863241965,-45.03271229405813,-45.03271229405815,30.222649730114664,0.23850926702369435,1.2323475573339238e-14
0,98,standard_langevin,2699.9092180739776,-45.14951847603161,-45.14951847603163,28.337642537954032,-0.11680618197348025,1.762479051592436e-15
0,98,modified_langevin,2654.7596995979457,-45.14951847603161,-45.14951847603163,28.220836355980552,-0.11680618197348025,1.762479051592436e-15
0,99,standard_langevin,2726.6636551544243,-45.07902066015027,-45.0790206601503,26.75443708044684,0.07049781588133897,4.6074255521944e-15
0,99,modified_langevin,2681.584634494274,-45.07902066015027,-45.0790206601503,26.82493489632818,0.07049781588133897,4.6074255521944e-15
0,100,standard_langevin,2755.321426838112,-45.192137934322766,-45.192137934322794,28.65777168368757,-0.11311727417249529,2.123301534595612e-15
0,100,modified_langevin,2710.129288903789,-45.192137934322766,-45.192137934322794,28.544654409515076,-0.11311727417249529,2.123301534595612e-15
0,101,standard_langevin,2784.257429563809,-45.282716351688386,-45.2827163516884,28.936002725696948,-0.09057841736562011,1.4099832412739488e-14
0,101,modified_langevin,2738.9747132121206,-45.282716351688386,-45.2827163516884,28.845424308331328,-0.09057841736562011,1.4099832412739488e-14
0,102,standard_langevin,2815.1159718364247,-45.415522423154584,-45.415522423154606,30.858542272615743,-0.13280607146619872,9.43689570931383e-15
0,102,modified_langevin,2769.7004494132702,-45.415522423154584,-45.415522423154606,30.725736201149545,-0.13280607146619872,9.43689570931383e-15
0,103,standard_langevin,2842.021956394517,-45.1926469151886,-45.19264691518861,26.905984558092506,0.22287550796598765,7.382983113757291e-15
0,103,modified_langevin,2796.829309479329,-45.1926469151886,-45.19264691518861,27.128860066058493,0.22287550796598765,7.382983113757291e-15
0,104,standard_langevin,2872.648370191617,-45.12693008953606,-45.12693008953607,30.62641379709954,0.06571682565254022,6.106226635438361e-16
0,104,modified_langevin,2827.521440102081,-45.12693008953606,-45.12693008953607,30.69213062275208,0.06571682565254022,6.106226635438361e-16
