step,method,mean,variance,mean_error_to_sgd,variance_error_to_sgd
30,hist_drift_corrected_langevin,-0.436875,4.923076923076928,0.0,0.0
30,hist_exact_sgd,-0.420625,3.7948717948717854,0.0,0.0
30,hist_standard_langevin,-0.420625,3.753846153846144,0.0,0.0
30,hist_drift_corrected_langevin,-0.420625,3.5692307692307597,0.0,0.0
30,hist_exact_sgd,-0.404375,2.2974358974358995,0.0,0.0
30,hist_standard_langevin,-0.404375,2.6051282051282074,0.0,0.0
30,hist_drift_corrected_langevin,-0.404375,2.2974358974358995,0.0,0.0
30,hist_exact_sgd,-0.388125,1.702564102564104,0.0,0.0
30,hist_standard_langevin,-0.388125,1.6000000000000012,0.0,0.0
30,hist_drift_corrected_langevin,-0.388125,1.3948717948717961,0.0,0.0
30,hist_exact_sgd,-0.371875,0.8615384615384621,0.0,0.0
30,hist_standard_langevin,-0.371875,1.005128205128206,0.0,0.0
30,hist_drift_corrected_langevin,-0.371875,1.1897435897435908,0.0,0.0
30,hist_exact_sgd,-0.355625,0.9230769230769238,0.0,0.0
30,hist_standard_langevin,-0.355625,0.7794871794871802,0.0,0.0
30,hist_drift_corrected_langevin,-0.355625,0.7179487179487185,0.0,0.0
30,hist_exact_sgd,-0.33937500000000004,0.8205128205128213,0.0,0.0
30,hist_standard_langevin,-0.33937500000000004,0.5333333333333338,0.0,0.0
30,hist_drift_corrected_langevin,-0.33937500000000004,0.7794871794871802,0.0,0.0
30,hist_exact_sgd,-0.32312500000000005,0.7384615384615391,0.0,0.0
30,hist_standard_langevin,-0.32312500000000005,0.5948717948717954,0.0,0.0
30,hist_drift_corrected_langevin,-0.32312500000000005,0.6769230769230775,0.0,0.0
30,hist_exact_sgd,-0.306875,0.5128205128205098,0.0,0.0
30,hist_standard_langevin,-0.306875,0.8205128205128156,0.0,0.0
30,hist_drift_corrected_langevin,-0.306875,0.5128205128205098,0.0,0.0
30,hist_exact_sgd,-0.29062499999999997,0.5128205128205132,0.0,0.0
30,hist_standard_langevin,-0.29062499999999997,0.41025641025641063,0.0,0.0
30,hist_drift_corrected_langevin,-0.29062499999999997,0.6974358974358981,0.0,0.0
30,hist_exact_sgd,-0.274375,0.34871794871794903,0.0,0.0
30,hist_standard_langevin,-0.274375,0.3282051282051285,0.0,0.0
30,hist_drift_corrected_langevin,-0.274375,0.34871794871794903,0.0,0.0
30,hist_exact_sgd,-0.258125,0.5333333333333338,0.0,0.0
30,hist_standard_langevin,-0.258125,0.5333333333333338,0.0,0.0
30,hist_drift_corrected_langevin,-0.258125,0.47179487179487223,0.0,0.0
30,hist_exact_sgd,-0.241875,0.4512820512820516,0.0,0.0
30,hist_standard_langevin,-0.241875,0.34871794871794903,0.0,0.0
30,hist_drift_corrected_langevin,-0.241875,0.41025641025641063,0.0,0.0
30,hist_exact_sgd,-0.22562500000000002,0.4512820512820516,0.0,0.0
30,hist_standard_langevin,-0.22562500000000002,0.28717948717948744,0.0,0.0
30,hist_drift_corrected_langevin,-0.22562500000000002,0.4512820512820516,0.0,0.0
30,hist_exact_sgd,-0.20937500000000003,0.47179487179487223,0.0,0.0
30,hist_standard_langevin,-0.20937500000000003,0.41025641025641063,0.0,0.0
30,hist_drift_corrected_langevin,-0.20937500000000003,0.36923076923076953,0.0,0.0
30,hist_exact_sgd,-0.193125,0.43076923076922824,0.0,0.0
30,hist_standard_langevin,-0.193125,0.45128205128204857,0.0,0.0
30,hist_drift_corrected_langevin,-0.193125,0.45128205128204857,0.0,0.0
30,hist_exact_sgd,-0.17687499999999995,0.36923076923076953,0.0,0.0
30,hist_standard_langevin,-0.17687499999999995,0.3897435897435901,0.0,0.0
30,hist_drift_corrected_langevin,-0.17687499999999995,0.34871794871794903,0.0,0.0
30,hist_exact_sgd,-0.16062499999999996,0.3897435897435901,0.0,0.0
30,hist_standard_langevin,-0.16062499999999996,0.20512820512820532,0.0,0.0
30,hist_drift_corrected_langevin,-0.16062499999999996,0.24615384615384633,0.0,0.0
30,hist_exact_sgd,-0.14437499999999998,0.34871794871794903,0.0,0.0
30,hist_standard_langevin,-0.14437499999999998,0.41025641025641063,0.0,0.0
30,hist_drift_corrected_langevin,-0.14437499999999998,0.307692307692308,0.0,0.0
30,hist_exact_sgd,-0.128125,0.20512820512820532,0.0,0.0
30,hist_standard_langevin,-0.128125,0.4512820512820516,0.0,0.0
30,hist_drift_corrected_langevin,-0.128125,0.43076923076923107,0.0,0.0
30,hist_exact_sgd,-0.111875,0.36923076923076953,0.0,0.0
30,hist_standard_langevin,-0.111875,0.3282051282051285,0.0,0.0
30,hist_drift_corrected_langevin,-0.111875,0.3897435897435901,0.0,0.0
30,hist_exact_sgd,-0.09562500000000002,0.41025641025641063,0.0,0.0
30,hist_standard_langevin,-0.09562500000000002,0.28717948717948744,0.0,0.0
30,hist_drift_corrected_langevin,-0.09562500000000002,0.3282051282051285,0.0,0.0
30,hist_exact_sgd,-0.07937500000000003,0.24615384615384633,0.0,0.0
30,hist_standard_langevin,-0.07937500000000003,0.34871794871794903,0.0,0.0
30,hist_drift_corrected_langevin,-0.07937500000000003,0.3282051282051285,0.0,0.0
30,hist_exact_sgd,-0.06312500000000004,0.2256410256410258,0.0,0.0
30,hist_standard_langevin,-0.06312500000000004,0.34871794871794903,0.0,0.0
30,hist_drift_corrected_langevin,-0.06312500000000004,0.34871794871794903,0.0,0.0
30,hist_exact_sgd,-0.046875,0.3487179487179466,0.0,0.0
30,hist_standard_langevin,-0.046875,0.3897435897435874,0.0,0.0
30,hist_drift_corrected_langevin,-0.046875,0.3487179487179466,0.0,0.0
30,hist_exact_sgd,-0.030624999999999958,0.307692307692308,0.0,0.0
30,hist_standard_langevin,-0.030624999999999958,0.20512820512820532,0.0,0.0
30,hist_drift_corrected_langevin,-0.030624999999999958,0.4512820512820516,0.0,0.0
30,hist_exact_sgd,-0.014374999999999971,0.3897435897435901,0.0,0.0
30,hist_standard_langevin,-0.014374999999999971,0.3282051282051285,0.0,0.0
30,hist_drift_corrected_langevin,-0.014374999999999971,0.36923076923076953,0.0,0.0
30,hist_exact_sgd,0.0018750000000000155,0.36923076923076953,0.0,0.0
30,hist_standard_langevin,0.0018750000000000155,0.2256410256410258,0.0,0.0
30,hist_drift_corrected_langevin,0.0018750000000000155,0.3897435897435901,0.0,0.0
30,hist_exact_sgd,0.018125000000000002,0.28717948717948744,0.0,0.0
30,hist_standard_langevin,0.018125000000000002,0.28717948717948744,0.0,0.0
30,hist_drift_corrected_langevin,0.018125000000000002,0.36923076923076953,0.0,0.0
30,hist_exact_sgd,0.03437499999999999,0.34871794871794903,0.0,0.0
30,hist_standard_langevin,0.03437499999999999,0.34871794871794903,0.0,0.0
30,hist_drift_corrected_langevin,0.03437499999999999,0.36923076923076953,0.0,0.0
30,hist_exact_sgd,0.050624999999999976,0.3897435897435901,0.0,0.0
30,hist_standard_langevin,0.050624999999999976,0.4512820512820516,0.0,0.0
30,hist_drift_corrected_langevin,0.050624999999999976,0.3897435897435901,0.0,0.0
30,hist_exact_sgd,0.06687500000000002,0.47179487179486895,0.0,0.0
30,hist_standard_langevin,0.06687500000000002,0.36923076923076703,0.0,0.0
30,hist_drift_corrected_langevin,0.06687500000000002,0.2051282051282039,0.0,0.0
30,hist_exact_sgd,0.08312500000000006,0.3897435897435901,0.0,0.0
30,hist_standard_langevin,0.08312500000000006,0.43076923076923107,0.0,0.0
30,hist_drift_corrected_langevin,0.08312500000000006,0.3897435897435901,0.0,0.0
30,hist_exact_sgd,0.09937500000000005,0.5333333333333338,0.0,0.0
30,hist_standard_langevin,0.09937500000000005,0.2256410256410258,0.0,0.0
30,hist_drift_corrected_langevin,0.09937500000000005,0.47179487179487223,0.0,0.0
30,hist_exact_sgd,0.11562499999999998,0.3692307692307721,0.0,0.0
30,hist_standard_langevin,0.11562499999999998,0.5538461538461581,0.0,0.0
30,hist_drift_corrected_langevin,0.11562499999999998,0.38974358974359274,0.0,0.0
30,hist_exact_sgd,0.13187499999999996,0.2051282051282039,0.0,0.0
30,hist_standard_langevin,0.13187499999999996,0.3897435897435874,0.0,0.0
30,hist_drift_corrected_langevin,0.13187499999999996,0.5743589743589709,0.0,0.0
30,hist_exact_sgd,0.14812500000000006,0.36923076923076703,0.0,0.0
30,hist_standard_langevin,0.14812500000000006,0.3897435897435874,0.0,0.0
30,hist_drift_corrected_langevin,0.14812500000000006,0.28717948717948544,0.0,0.0
30,hist_exact_sgd,0.16437500000000005,0.4102564102564134,0.0,0.0
30,hist_standard_langevin,0.16437500000000005,0.43076923076923407,0.0,0.0
30,hist_drift_corrected_langevin,0.16437500000000005,0.5538461538461581,0.0,0.0
30,hist_exact_sgd,0.18062500000000004,0.49230769230768934,0.0,0.0
30,hist_standard_langevin,0.18062500000000004,0.36923076923076703,0.0,0.0
30,hist_drift_corrected_langevin,0.18062500000000004,0.5128205128205098,0.0,0.0
30,hist_exact_sgd,0.19687500000000002,0.3692307692307721,0.0,0.0
30,hist_standard_langevin,0.19687500000000002,0.43076923076923407,0.0,0.0
30,hist_drift_corrected_langevin,0.19687500000000002,0.2051282051282067,0.0,0.0
30,hist_exact_sgd,0.213125,0.22564102564102428,0.0,0.0
30,hist_standard_langevin,0.213125,0.3076923076923058,0.0,0.0
30,hist_drift_corrected_langevin,0.213125,0.3076923076923058,0.0,0.0
30,hist_exact_sgd,0.229375,0.18461538461538604,0.0,0.0
30,hist_standard_langevin,0.229375,0.3282051282051307,0.0,0.0
30,hist_drift_corrected_langevin,0.229375,0.24615384615384805,0.0,0.0
30,hist_exact_sgd,0.24562499999999998,0.08205128205128157,0.0,0.0
30,hist_standard_langevin,0.24562499999999998,0.3076923076923058,0.0,0.0
30,hist_drift_corrected_langevin,0.24562499999999998,0.14358974358974272,0.0,0.0
30,hist_exact_sgd,0.26187499999999997,0.2051282051282067,0.0,0.0
30,hist_standard_langevin,0.26187499999999997,0.1435897435897447,0.0,0.0
30,hist_drift_corrected_langevin,0.26187499999999997,0.1435897435897447,0.0,0.0
30,hist_exact_sgd,0.27812499999999996,0.12307692307692233,0.0,0.0
30,hist_standard_langevin,0.27812499999999996,0.14358974358974272,0.0,0.0
30,hist_drift_corrected_langevin,0.27812499999999996,0.14358974358974272,0.0,0.0
30,hist_exact_sgd,0.29437500000000005,0.18461538461538352,0.0,0.0
30,hist_standard_langevin,0.29437500000000005,0.12307692307692233,0.0,0.0
30,hist_drift_corrected_langevin,0.29437500000000005,0.12307692307692233,0.0,0.0
30,hist_exact_sgd,0.31062500000000004,0.04102564102564134,0.0,0.0
30,hist_standard_langevin,0.31062500000000004,0.061538461538462014,0.0,0.0
30,hist_drift_corrected_langevin,0.31062500000000004,0.061538461538462014,0.0,0.0
30,hist_exact_sgd,0.326875,0.04102564102564078,0.0,0.0
30,hist_standard_langevin,0.326875,0.08205128205128157,0.0,0.0
30,hist_drift_corrected_langevin,0.326875,0.04102564102564078,0.0,0.0
30,hist_exact_sgd,0.343125,0.0,0.0,0.0
30,hist_standard_langevin,0.343125,0.0,0.0,0.0
30,hist_drift_corrected_langevin,0.343125,0.02051282051282067,0.0,0.0
30,hist_exact_sgd,0.359375,0.0,0.0,0.0
30,hist_standard_langevin,0.359375,0.0,0.0,0.0
30,hist_drift_corrected_langevin,0.359375,0.0,0.0,0.0
30,hist_exact_sgd,0.375625,0.0,0.0,0.0
30,hist_standard_langevin,0.375625,0.02051282051282067,0.0,0.0
30,hist_drift_corrected_langevin,0.375625,0.0,0.0,0.0
30,hist_exact_sgd,0.391875,0.02051282051282039,0.0,0.0
30,hist_standard_langevin,0.391875,0.0,0.0,0.0
30,hist_drift_corrected_langevin,0.391875,0.0,0.0,0.0
