alpha,method,n_seeds,train_loss_mean,train_loss_std,train_loss_ci95_low,train_loss_ci95_high,test_loss_mean,test_loss_std,test_loss_ci95_low,test_loss_ci95_high,train_accuracy_mean,train_accuracy_std,train_accuracy_ci95_low,train_accuracy_ci95_high,test_accuracy_mean,test_accuracy_std,test_accuracy_ci95_low,test_accuracy_ci95_high,generalization_gap_mean,generalization_gap_std,generalization_gap_ci95_low,generalization_gap_ci95_high,displacement_norm_mean,displacement_norm_std,displacement_norm_ci95_low,displacement_norm_ci95_high,parameter_variance_trace,diverged_count,normalized_variance,normalized_displacement
0.0,alpha=0,2,0.14644381403923035,0.0,0.14644381403923035,0.14644381403923035,0.4886813908815384,0.0,0.4886813908815384,0.4886813908815384,0.958984375,0.0,0.958984375,0.958984375,0.853,0.0,0.853,0.853,0.34223757684230804,0.0,0.34223757684230804,0.34223757684230804,9.566156387329102,0.0,9.566156387329102,9.566156387329102,0.0,0,0.0,0.7973956683824736
0.1,alpha=0.1,2,0.12676937878131866,0.01377599246372529,0.10767682731151582,0.1458619302511215,0.4979429468512535,0.006257089519790945,0.48927106320858,0.506614830493927,0.96240234375,0.004833737762017415,0.955703125,0.9691015625,0.85,0.0,0.85,0.85,0.37117356806993484,0.020033081983516235,0.3434091329574585,0.3989380031824112,9.57773733139038,0.07814295453750224,9.469436721801758,9.686037940979004,0.6382278673737117,0,0.024377741467421072,0.7983610085103514
0.5,alpha=0.5,2,0.11783718690276146,0.0025119152927568374,0.11435584992170333,0.12131852388381958,0.5290371626615524,0.013166865135621595,0.5107888185977936,0.5472855067253113,0.9658203125,0.0027621358640099515,0.9619921875,0.9696484375,0.8485,0.0035355339059327407,0.8436,0.8534,0.41119997575879097,0.010654949842864758,0.39643296867609024,0.4259669828414917,9.9980788230896,0.2116992367979756,9.704678649902343,10.291478996276856,4.546750977707271,0,0.173667628001568,0.8333989559524764
1.0,alpha=1,2,0.8375215977430344,0.8519194119396436,-0.34317846894264203,2.0182216644287108,1.0305624455213547,0.7158641587372624,0.038425339460372965,2.0226995515823365,0.74560546875,0.253425965522913,0.39437500000000003,1.0968359374999999,0.6659999999999999,0.23617366491630684,0.33868,0.9933199999999999,0.1930408477783203,0.1360552532023813,0.004477887153625487,0.3816038084030151,11.996749877929688,0.0187617539083215,11.970747413635253,12.022752342224122,26.180762817041643,0,1.0,1.0
