alpha,method,n_seeds,train_loss_mean,train_loss_std,train_loss_ci95_low,train_loss_ci95_high,test_loss_mean,test_loss_std,test_loss_ci95_low,test_loss_ci95_high,train_accuracy_mean,train_accuracy_std,train_accuracy_ci95_low,train_accuracy_ci95_high,test_accuracy_mean,test_accuracy_std,test_accuracy_ci95_low,test_accuracy_ci95_high,generalization_gap_mean,generalization_gap_std,generalization_gap_ci95_low,generalization_gap_ci95_high,displacement_norm_mean,displacement_norm_std,displacement_norm_ci95_low,displacement_norm_ci95_high,parameter_variance_trace,diverged_count,normalized_variance,normalized_displacement
0.0,alpha=0,2,2.2820773124694824,0.0,2.2820773124694824,2.2820773124694824,2.30334210395813,0.0,2.30334210395813,2.30334210395813,0.13671875,0.0,0.13671875,0.13671875,0.13671875,0.0,0.13671875,0.13671875,0.02126479148864746,0.0,0.02126479148864746,0.02126479148864746,0.1653909683227539,0.0,0.1653909683227539,0.1653909683227539,0.0,0,0.0,1.013437506391508
0.1,alpha=0.1,2,2.2820810079574585,2.528810910653642e-06,2.282077503204346,2.282084512710571,2.3033692836761475,2.9334206563582246e-05,2.303328628540039,2.3034099388122558,0.13671875,0.0,0.13671875,0.13671875,0.13671875,0.0,0.13671875,0.13671875,0.021288275718688965,2.6805395652928604e-05,0.021251125335693358,0.021325426101684572,0.16513890773057938,0.0002127256811466099,0.16484408497810363,0.16543373048305512,1.0246238401754506e-06,0,0.00974951482368447,1.0118929984864908
0.5,alpha=0.5,2,2.2820965051651,1.3655578917529666e-05,2.282077579498291,2.2821154308319094,2.303480386734009,0.000148356906758347,2.3032747745513915,2.303685998916626,0.13671875,0.0,0.13671875,0.13671875,0.13671875,0.0,0.13671875,0.13671875,0.02138388156890869,0.00013470132784081733,0.021197195053100585,0.021570568084716798,0.164198599755764,0.001071615233525864,0.16271341681480408,0.16568378269672393,2.5879941845397674e-05,0,0.24625317776579486,1.006131236650879
1.0,alpha=1,2,2.282120108604431,2.8491269593364365e-05,2.2820806217193605,2.2821595954895018,2.3036240339279175,0.00030328872188439344,2.30320369720459,2.304044370651245,0.13671875,0.0,0.13671875,0.13671875,0.13671875,0.0,0.13671875,0.13671875,0.021503925323486328,0.0002747974522910291,0.021123075485229494,0.021884775161743163,0.16319799423217773,0.002148667410509633,0.16022009313106536,0.1661758953332901,0.00010509485432919541,0,1.0,1.0
