step,method,mean_projection,std_projection,ci95_low,ci95_high,mean_direction_variance,mean_path_error_to_sgd,mean_coord_1,mean_coord_2
0,sgd_replacement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,sgd_replacement,8.328337874748588e-05,0.00010200304198791486,1.6639464206733045e-06,0.00016490281107429846,7.884969e-08,0.0,-9.151248377747834e-05,8.031728066271171e-05
2,sgd_replacement,0.00016044423621982182,0.0001660976182042764,2.7538461603071894e-05,0.0002933500108365717,2.3795373e-07,0.0,-0.00039820512756705284,0.00013732303341384977
3,sgd_replacement,0.00021571470445754434,0.00030301946987030864,-2.6751369424021988e-05,0.0004581807783391107,3.3726667e-07,0.0,-0.0006731890025548637,5.231171962805092e-05
4,sgd_replacement,0.00021256979213527907,0.00028252522043207634,-1.3497466843190553e-05,0.0004386370511137487,3.048102e-07,0.0,-0.0008125263848342001,-0.0002384087856626138
5,sgd_replacement,0.00016742494578162828,0.00031529232809464965,-8.486145994275555e-05,0.00041971135150601214,4.045752e-07,0.0,-0.0009947995422407985,-0.0003301707620266825
6,sgd_replacement,0.00027006686529299867,0.0003387033502213482,-9.52259563408392e-07,0.0005410859901494058,6.265173e-07,0.0,-0.0010062975343316793,-0.00018858129624277353
7,sgd_replacement,0.00040225106628592283,0.00040375404256887256,7.918054689855545e-05,0.0007253215856732902,7.2984517e-07,0.0,-0.0010750191286206245,-5.2927236538380384e-05
8,sgd_replacement,0.0004711946118428993,0.0004552486776515457,0.00010691980284403081,0.0008354694208417678,8.898034e-07,0.0,-0.0011661468306556344,-8.50166761665605e-05
9,sgd_replacement,0.0005855860902859907,0.0004677163158665087,0.00021133509299185634,0.0009598370875801251,7.65046e-07,0.0,-0.001316803158260882,-6.891568045830354e-05
10,sgd_replacement,0.0006303433425879726,0.0004353391551171196,0.0002819994695248214,0.000978687215651124,7.211536e-07,0.0,-0.0016767255729064345,-2.365662658121437e-05
11,sgd_replacement,0.0007118052708392497,0.0005390756351879494,0.0002804549261066949,0.0011431556155718045,1.0920425e-06,0.0,-0.0017733937129378319,3.2272873795591295e-05
12,sgd_replacement,0.0007902374369829582,0.0005682074685120479,0.00033557677079122623,0.0012448981031746903,1.2585843e-06,0.0,-0.0019735596142709255,9.746618889039382e-05
13,sgd_replacement,0.0009491823366261087,0.0006041433263240352,0.0004657669954989081,0.0014325976777533095,1.5833917e-06,0.0,-0.0018273951718583703,0.00023292144760489464
14,sgd_replacement,0.00103888897865545,0.0006737313045391339,0.0004997916581676742,0.0015779862991432258,1.681345e-06,0.0,-0.0019327198388054967,0.00035007312544621527
15,sgd_replacement,0.0011693079383500542,0.0007417358850690406,0.0005757956205219871,0.0017628202561781213,2.0641312e-06,0.0,-0.001975647872313857,0.00046093048877082765
16,sgd_replacement,0.0012069380366786693,0.0007211117386971461,0.000629928472947863,0.0017839476004094755,2.0206849e-06,0.0,-0.00204767775721848,0.0003863793390337378
17,sgd_replacement,0.0012730624875985086,0.0007064549953086361,0.0007077807611146707,0.0018383442140823465,1.9798379e-06,0.0,-0.0020490058232098818,0.0004946329281665385
18,sgd_replacement,0.0013987631440007438,0.0007112312836307787,0.0008296595908940425,0.001967866697107445,2.085706e-06,0.0,-0.002012989018112421,0.0005662728217430413
19,sgd_replacement,0.0015916818520054221,0.0007114115224324245,0.0010224340778207325,0.0021609296261901117,2.0670602e-06,0.0,-0.0019200750393792987,0.0006575449369847775
20,sgd_replacement,0.0016454957949463278,0.0007736638866041775,0.0010264357551107522,0.0022645558347819035,2.1291569e-06,0.0,-0.0021987834479659796,0.000719945935998112
21,sgd_replacement,0.001717001946720605,0.0006857223709295725,0.0011683097748175482,0.0022656941186236616,1.7681881e-06,0.0,-0.002226937795057893,0.0005543454317376018
22,sgd_replacement,0.0018289457172310601,0.0007855944174897839,0.0012003392644722693,0.002457552169989851,2.064857e-06,0.0,-0.0022828613873571157,0.0007153043407015502
23,sgd_replacement,0.002005834054822723,0.0008433822966770253,0.0013309876684039939,0.0026806804412414518,2.3809482e-06,0.0,-0.002260941080749035,0.0010299067944288254
24,sgd_replacement,0.002077965395680318,0.0009647372621553166,0.0013060148131577947,0.0028499159782028414,2.7434498e-06,0.0,-0.00223941495642066,0.0011014549527317286
25,sgd_replacement,0.0021474744765631235,0.00106350409190949,0.0012964939708133135,0.0029984549823129335,3.1170148e-06,0.0,-0.0022745532914996147,0.0009616378811188042
26,sgd_replacement,0.002146828977856785,0.0010715062837772717,0.0012894453850530031,0.003004212570660567,3.2329174e-06,0.0,-0.0024419769179075956,0.0007765133050270379
27,sgd_replacement,0.00218837827075428,0.0012131718055162356,0.0012176386520979959,0.003159117889410564,4.157655e-06,0.0,-0.0024699002970010042,0.0008465197752229869
28,sgd_replacement,0.0023007807806910328,0.0013221445476492646,0.0012428448080961303,0.0033587167532859352,5.0928866e-06,0.0,-0.002626280067488551,0.0010845110518857837
