step,method,mean_projection,std_projection,ci95_low,ci95_high,mean_direction_variance,mean_path_error_to_sgd,mean_coord_1,mean_coord_2
0,baseline_sgd_theory_high_variance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,baseline_sgd_sharp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,baseline_sgd_theory_high_variance,1.1121065654151607e-05,1.5114307643671054e-05,0.0,0.0,1.187769549382267e-09,0.017852485179901123,5.240039172349498e-06,1.5665209502913058e-05
1,baseline_sgd_sharp,-0.0013236916856840253,0.0024731005541980267,0.0,0.0,2.8313816073932685e-05,0.017852485179901123,0.0011182409944012761,-0.00014091422781348228
2,baseline_sgd_theory_high_variance,1.6475223674206063e-05,1.9357104974915273e-05,0.0,0.0,1.7296019061419088e-09,0.02653701122229298,7.809845556039363e-06,3.997880048700608e-05
2,baseline_sgd_sharp,-0.0007108082063496113,0.003104086732491851,0.0,0.0,5.415162013377994e-05,0.02653701122229298,0.0032933831680566072,0.0026243599131703377
3,baseline_sgd_theory_high_variance,1.5281962987501174e-05,2.2234235075302422e-05,0.0,0.0,2.6160236199501696e-09,0.034732022788375616,6.602082862627867e-07,3.584704245440662e-05
3,baseline_sgd_sharp,-5.715816223528236e-05,0.0034210679586976767,0.0,0.0,8.415366755798459e-05,0.034732022788375616,0.004725636914372444,0.00564273027703166
4,baseline_sgd_theory_high_variance,1.9766452169278637e-05,2.9658096536877565e-05,0.0,0.0,3.739212939279923e-09,0.042770794592797756,1.9928872916352702e-06,5.5848777265055105e-05
4,baseline_sgd_sharp,0.0002782585797831416,0.004180951043963432,0.0,0.0,0.00012989575043320656,0.042770794592797756,0.0048161162994802,0.008175535127520561
5,baseline_sgd_theory_high_variance,1.644978328840807e-05,4.267815893399529e-05,0.0,0.0,5.363183674944594e-09,0.04911766511698564,-3.5198190744267777e-06,5.54018079128582e-05
5,baseline_sgd_sharp,-0.000566019385587424,0.003657945431768894,0.0,0.0,0.00012556478031910956,0.04911766511698564,0.0050453804433345795,0.011348635889589787
6,baseline_sgd_theory_high_variance,1.6779647921794094e-05,3.998314787168056e-05,0.0,0.0,6.408639396937588e-09,0.0573045921822389,-7.953080057632178e-06,5.56477352802176e-05
6,baseline_sgd_sharp,-0.0014103365829214454,0.0035493518225848675,0.0,0.0,0.0001486499240854755,0.0573045921822389,0.0042330604046583176,0.01575530134141445
7,baseline_sgd_theory_high_variance,1.3529524039768148e-05,4.5379561925074086e-05,0.0,0.0,7.843979688004765e-09,0.06344638268152873,-6.2956532929092646e-06,6.90910019329749e-05
7,baseline_sgd_sharp,-0.0013962791999801993,0.0032331598922610283,0.0,0.0,0.00014470981841441244,0.06344638268152873,0.0045250155963003635,0.020898526534438133
8,baseline_sgd_theory_high_variance,1.1820763575087767e-05,4.7863250074442476e-05,0.0,0.0,8.103863358144281e-09,0.07249456799278657,-1.2792814231943339e-05,6.726552965119481e-05
8,baseline_sgd_sharp,-0.002110404195263982,0.003620339324697852,0.0,0.0,0.00016879371833056211,0.07249456799278657,0.003042454831302166,0.025968700647354126
9,baseline_sgd_theory_high_variance,1.0225599908153526e-05,4.445950253284536e-05,0.0,0.0,9.033547243575413e-09,0.081292354191343,-2.3073933334671892e-05,6.50989604764618e-05
9,baseline_sgd_sharp,-0.0023130374029278755,0.004081886727362871,0.0,0.0,0.00020442444656509906,0.081292354191343,0.004180458839982748,0.03088758885860443
10,baseline_sgd_theory_high_variance,1.4135062883724459e-05,5.7759680203162134e-05,0.0,0.0,1.2002676186284589e-08,0.09037200175225735,-2.0169745766907e-05,7.032039138721302e-05
10,baseline_sgd_sharp,-0.0019461094634607434,0.005390465259552002,0.0,0.0,0.00021099922014400363,0.09037200175225735,0.005671493709087372,0.0365150012075901
11,baseline_sgd_theory_high_variance,9.705197953735478e-06,6.423782906495035e-05,0.0,0.0,1.4846526674716642e-08,0.09847426476577918,-1.4260353964345995e-05,5.992411752231419e-05
11,baseline_sgd_sharp,-0.001540487166494131,0.006462299730628729,0.0,0.0,0.0002630733943078667,0.09847426476577918,0.006754999980330467,0.039889637380838394
12,baseline_sgd_theory_high_variance,1.4141253814159427e-05,6.249490979826078e-05,0.0,0.0,1.6815997483377032e-08,0.10595880262553692,-7.997493412403855e-06,6.300658424152061e-05
12,baseline_sgd_sharp,-0.0015346291474997997,0.006833234336227179,0.0,0.0,0.00029670371441170573,0.10595880262553692,0.00673455186188221,0.04322308301925659
13,baseline_sgd_theory_high_variance,1.1254369383095764e-05,6.721102545270696e-05,0.0,0.0,1.796839477208323e-08,0.1114725141475598,-2.4770555683062412e-05,7.809311500750482e-05
13,baseline_sgd_sharp,-0.0019737109541893005,0.006777763832360506,0.0,0.0,0.00027671916177496314,0.1114725141475598,0.007024275604635477,0.0447002649307251
14,baseline_sgd_theory_high_variance,1.0445268344483338e-05,6.792483327444643e-05,0.0,0.0,1.8830306203199143e-08,0.12117968623836835,-3.1489271350437775e-05,5.479277388076298e-05
14,baseline_sgd_sharp,-0.0027736141346395016,0.007329131010919809,0.0,0.0,0.00030087577761150897,0.12117968623836835,0.0089616933837533,0.04717955365777016
15,baseline_sgd_theory_high_variance,1.2428199624991976e-05,7.547769200755283e-05,0.0,0.0,2.139037746928807e-08,0.1278249720732371,-3.6752422602148727e-05,6.388485053321347e-05
15,baseline_sgd_sharp,-0.0034088881220668554,0.007910515181720257,0.0,0.0,0.00031788094202056527,0.1278249720732371,0.010810532607138157,0.04625139757990837
16,baseline_sgd_theory_high_variance,1.7028745787683874e-05,7.226708112284541e-05,0.0,0.0,2.1365693214647763e-08,0.1333742675681909,-2.5122741135419346e-05,4.581753455568105e-05
